id,name,composite_score,cycle_xirr,cycle_alpha,cycle_ret,worst_bear_xirr,chop_xirr,bull_ret,avg_ret,cycle_pf,cycle_pr,cycle_dd,cycle_wr,entry_mode,max_slots,pyramid_mode,sl_profile,exit_mode,defense_mode
SW_023526,SW_023526: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | RAW_EX,16.5,-5.88,0.68,-5.88,4.3,-1.11,29.07,10.19,0.91,0.72,20.74,51.2,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_STANDARD,RAW_EXECUTION
SW_023527,SW_023527: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | REGIME,29.05,9.99,16.55,9.99,17.73,12.84,29.07,5.56,1.16,0.73,17.91,54.4,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_STANDARD,REGIME_SHIELD_50
SW_023528,SW_023528: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | REGIME,29.99,10.78,17.35,10.78,19.39,13.8,29.07,5.71,1.16,0.73,17.56,54.4,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP
SW_023529,SW_023529: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | TIME_D,6.62,-17.5,-10.93,-17.5,-4.49,-15.04,28.09,13.01,0.78,0.76,25.76,49.7,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D
SW_023530,SW_023530: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | COMPRE,21.38,-5.02,1.54,-5.02,5.6,14.89,28.09,13.57,0.92,0.77,21.39,51.1,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS
SW_023531,SW_023531: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | RAW_EX,3.52,-2.9,3.67,-2.9,-14.07,-29.03,17.92,17.85,0.95,0.84,23.09,46.8,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_WIDE,RAW_EXECUTION
SW_023532,SW_023532: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | REGIME,20.72,12.63,19.19,12.63,-3.82,2.24,17.92,18.91,1.21,0.79,15.49,51.7,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_WIDE,REGIME_SHIELD_50
SW_023533,SW_023533: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | REGIME,21.44,13.32,19.88,13.32,-2.68,3.1,17.92,18.98,1.21,0.79,15.22,51.7,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP
SW_023534,SW_023534: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | TIME_D,1.27,-4.81,1.75,-4.81,-22.94,-25.52,22.68,10.85,0.92,0.77,22.02,52.1,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_WIDE,TIME_DECAY_STOP_7D
SW_023535,SW_023535: MINERVIN | 6Sl | AGGRES | CHANDE | THREE_TI | COMPRE,18.46,9.97,16.54,9.97,-7.23,1.84,22.68,9.17,1.15,0.88,18.33,52.7,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS
SW_023536,SW_023536: MINERVIN | 6Sl | AGGRES | CHANDE | ASYMMETR | RAW_EX,3.15,-3.15,3.42,-3.15,-14.11,-28.25,21.94,9.62,0.89,0.8,21.58,47.4,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,ASYMMETRIC_RUNNER,RAW_EXECUTION
SW_023537,SW_023537: MINERVIN | 6Sl | AGGRES | CHANDE | ASYMMETR | REGIME,21.58,6.0,12.56,6.0,-6.75,19.22,21.94,9.85,1.09,0.8,16.8,50.8,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,ASYMMETRIC_RUNNER,REGIME_SHIELD_50
SW_023538,SW_023538: MINERVIN | 6Sl | AGGRES | CHANDE | ASYMMETR | REGIME,22.39,6.55,13.11,6.55,-5.3,20.2,21.94,10.03,1.09,0.8,16.64,50.8,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP
SW_023539,SW_023539: MINERVIN | 6Sl | AGGRES | CHANDE | ASYMMETR | TIME_D,-1.35,-8.87,-2.31,-8.87,-26.15,-27.38,20.25,12.77,0.83,0.82,20.21,51.0,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D
SW_023540,SW_023540: MINERVIN | 6Sl | AGGRES | CHANDE | ASYMMETR | COMPRE,24.5,6.84,13.41,6.84,2.53,20.2,20.25,9.01,1.1,0.88,18.34,51.4,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS
SW_023541,SW_023541: MINERVIN | 6Sl | AGGRES | CHANDE | REGIME_A | RAW_EX,1.86,-7.3,-0.74,-7.3,-15.87,-42.77,30.89,24.48,0.89,0.69,17.76,46.3,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,REGIME_ADAPTIVE,RAW_EXECUTION
SW_023542,SW_023542: MINERVIN | 6Sl | AGGRES | CHANDE | REGIME_A | REGIME,11.53,1.27,7.83,1.27,-7.04,-24.05,30.89,26.78,1.02,0.71,20.62,50.0,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,REGIME_ADAPTIVE,REGIME_SHIELD_50
SW_023543,SW_023543: MINERVIN | 6Sl | AGGRES | CHANDE | REGIME_A | REGIME,12.34,1.94,8.51,1.94,-5.67,-23.27,31.06,26.96,1.02,0.71,20.39,50.0,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP
SW_023544,SW_023544: MINERVIN | 6Sl | AGGRES | CHANDE | REGIME_A | TIME_D,-2.49,-15.12,-8.56,-15.12,-21.97,-39.25,28.91,29.14,0.79,0.72,25.0,47.5,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D
SW_023545,SW_023545: MINERVIN | 6Sl | AGGRES | CHANDE | REGIME_A | COMPRE,12.91,3.16,9.73,3.16,1.24,-29.62,28.92,29.14,1.03,0.78,22.09,49.7,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,REGIME_ADAPTIVE,COMPREHENSIVE_FORTRESS
SW_023546,SW_023546: MINERVIN | 6Sl | AGGRES | CHANDE | CHANDELI | RAW_EX,14.91,6.27,12.83,6.27,-0.0,-14.05,22.39,11.41,1.05,0.81,18.38,49.6,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,CHANDELIER_RUNNER,RAW_EXECUTION
SW_023547,SW_023547: MINERVIN | 6Sl | AGGRES | CHANDE | CHANDELI | REGIME,26.41,23.17,29.73,23.17,-2.28,4.29,22.39,9.52,1.38,0.86,9.83,54.6,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,CHANDELIER_RUNNER,REGIME_SHIELD_50
SW_023548,SW_023548: MINERVIN | 6Sl | AGGRES | CHANDE | CHANDELI | REGIME,27.76,26.05,32.61,26.05,-0.88,5.38,22.39,9.63,1.4,0.85,9.54,54.0,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP
SW_023549,SW_023549: MINERVIN | 6Sl | AGGRES | CHANDE | CHANDELI | TIME_D,8.75,4.15,10.72,4.15,-16.99,-18.1,22.98,20.97,1.03,0.82,21.62,51.2,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D
SW_023550,SW_023550: MINERVIN | 6Sl | AGGRES | CHANDE | CHANDELI | COMPRE,22.56,15.22,21.78,15.22,-7.11,6.03,22.96,17.57,1.21,0.98,17.17,50.7,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS
SW_023551,SW_023551: MINERVIN | 6Sl | AGGRES | CHANDE | MOMENTUM | RAW_EX,0.7,-13.09,-6.53,-13.09,-18.93,-14.54,20.66,11.85,0.72,0.77,26.87,43.5,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,RAW_EXECUTION
SW_023552,SW_023552: MINERVIN | 6Sl | AGGRES | CHANDE | MOMENTUM | REGIME,24.02,19.02,25.58,19.02,-8.98,14.9,20.66,8.13,1.29,0.87,15.24,49.3,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50
SW_023553,SW_023553: MINERVIN | 6Sl | AGGRES | CHANDE | MOMENTUM | REGIME,27.59,19.82,26.39,19.82,1.45,15.88,20.71,8.41,1.29,0.87,15.01,49.3,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP
SW_023554,SW_023554: MINERVIN | 6Sl | AGGRES | CHANDE | MOMENTUM | TIME_D,4.49,-5.37,1.2,-5.37,-18.91,-14.54,18.86,21.29,0.85,0.79,23.65,48.3,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,TIME_DECAY_STOP_7D
SW_023555,SW_023555: MINERVIN | 6Sl | AGGRES | CHANDE | MOMENTUM | COMPRE,17.65,5.61,12.18,5.61,-4.18,3.78,18.88,19.95,1.07,0.82,22.21,49.0,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS
SW_023556,SW_023556: MINERVIN | 6Sl | AGGRES | CHANDE | SUPER_RU | RAW_EX,7.7,4.31,10.88,4.31,-12.45,-15.94,10.37,14.94,1.05,0.82,21.92,47.1,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,SUPER_RUNNER_20X,RAW_EXECUTION
SW_023557,SW_023557: MINERVIN | 6Sl | AGGRES | CHANDE | SUPER_RU | REGIME,24.33,12.3,18.86,12.3,-4.18,25.65,10.37,16.52,1.2,0.84,17.91,48.6,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,SUPER_RUNNER_20X,REGIME_SHIELD_50
SW_023558,SW_023558: MINERVIN | 6Sl | AGGRES | CHANDE | SUPER_RU | REGIME,24.97,12.77,19.33,12.77,-2.92,26.56,10.42,16.75,1.19,0.84,17.78,48.2,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,SUPER_RUNNER_20X,REGIME_SHIELD_AND_SWEEP
SW_023559,SW_023559: MINERVIN | 6Sl | AGGRES | CHANDE | SUPER_RU | TIME_D,6.11,-2.2,4.36,-2.2,-16.31,-20.02,24.27,19.92,0.9,0.8,22.47,50.3,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,SUPER_RUNNER_20X,TIME_DECAY_STOP_7D
SW_023560,SW_023560: MINERVIN | 6Sl | AGGRES | CHANDE | SUPER_RU | COMPRE,31.48,19.83,26.4,19.83,-0.48,25.99,24.23,20.41,1.32,0.94,18.09,49.3,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_1_8,SUPER_RUNNER_20X,COMPREHENSIVE_FORTRESS
SW_023561,SW_023561: MINERVIN | 6Sl | AGGRES | STRUCT | SCALPER_ | RAW_EX,12.2,-13.26,-6.7,-13.26,-15.27,15.72,38.9,9.37,0.82,0.58,29.79,57.5,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SCALPER_TIGHT,RAW_EXECUTION
SW_023562,SW_023562: MINERVIN | 6Sl | AGGRES | STRUCT | SCALPER_ | REGIME,25.79,0.44,7.0,0.44,-9.21,42.02,38.9,11.81,1.01,0.54,23.84,61.5,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SCALPER_TIGHT,REGIME_SHIELD_50
SW_023563,SW_023563: MINERVIN | 6Sl | AGGRES | STRUCT | SCALPER_ | REGIME,26.68,0.74,7.3,0.74,-7.81,43.27,38.83,11.99,1.01,0.55,23.53,60.5,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP
SW_023564,SW_023564: MINERVIN | 6Sl | AGGRES | STRUCT | SCALPER_ | TIME_D,13.05,-13.19,-6.63,-13.19,-0.75,1.16,36.35,7.71,0.84,0.66,28.83,55.9,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SCALPER_TIGHT,TIME_DECAY_STOP_7D
SW_023565,SW_023565: MINERVIN | 6Sl | AGGRES | STRUCT | SCALPER_ | COMPRE,17.44,-12.71,-6.15,-12.71,-6.95,27.01,37.24,3.06,0.82,0.6,26.3,57.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS
SW_023566,SW_023566: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | RAW_EX,13.85,-5.02,1.55,-5.02,-7.63,4.44,28.58,11.23,0.93,0.67,23.47,53.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_STANDARD,RAW_EXECUTION
SW_023567,SW_023567: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | REGIME,31.89,10.79,17.35,10.79,10.43,27.87,28.58,13.4,1.19,0.7,16.3,57.5,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_STANDARD,REGIME_SHIELD_50
SW_023568,SW_023568: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | REGIME,32.76,11.4,17.96,11.4,12.16,28.76,28.49,13.54,1.19,0.7,16.12,57.5,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP
SW_023569,SW_023569: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | TIME_D,4.75,-14.76,-8.19,-14.76,-8.32,-5.27,12.33,8.96,0.8,0.72,25.83,50.6,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D
SW_023570,SW_023570: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | COMPRE,17.21,-14.05,-7.48,-14.05,19.51,9.15,12.36,9.47,0.79,0.7,23.13,52.0,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS
SW_023571,SW_023571: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | RAW_EX,11.9,-7.05,-0.48,-7.05,-6.5,-7.52,31.92,19.0,0.89,0.76,25.92,50.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_WIDE,RAW_EXECUTION
SW_023572,SW_023572: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | REGIME,25.66,2.85,9.41,2.85,-1.89,23.57,31.92,19.2,1.05,0.74,17.92,55.3,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_WIDE,REGIME_SHIELD_50
SW_023573,SW_023573: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | REGIME,26.41,3.64,10.21,3.64,-0.61,24.33,31.92,19.36,1.05,0.74,17.68,55.3,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP
SW_023574,SW_023574: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | TIME_D,4.21,-6.18,0.38,-6.18,-17.6,-14.95,18.22,16.44,0.91,0.75,24.86,52.6,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_WIDE,TIME_DECAY_STOP_7D
SW_023575,SW_023575: MINERVIN | 6Sl | AGGRES | STRUCT | THREE_TI | COMPRE,20.74,9.65,16.22,9.65,2.74,2.25,18.24,12.04,1.15,0.81,17.4,54.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS
SW_023576,SW_023576: MINERVIN | 6Sl | AGGRES | STRUCT | ASYMMETR | RAW_EX,25.11,5.35,11.91,5.35,12.52,13.75,15.57,15.61,1.08,0.75,15.46,52.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,RAW_EXECUTION
SW_023577,SW_023577: MINERVIN | 6Sl | AGGRES | STRUCT | ASYMMETR | REGIME,18.42,-4.22,2.34,-4.22,-4.61,20.93,15.57,19.19,0.92,0.75,18.81,51.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,REGIME_SHIELD_50
SW_023578,SW_023578: MINERVIN | 6Sl | AGGRES | STRUCT | ASYMMETR | REGIME,18.16,-7.16,-0.6,-7.16,-3.16,21.68,15.6,20.39,0.86,0.75,18.65,50.4,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP
SW_023579,SW_023579: MINERVIN | 6Sl | AGGRES | STRUCT | ASYMMETR | TIME_D,1.91,-6.57,-0.01,-6.57,-16.73,-10.68,2.19,16.53,0.86,0.79,25.18,50.0,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D
SW_023580,SW_023580: MINERVIN | 6Sl | AGGRES | STRUCT | ASYMMETR | COMPRE,13.92,2.97,9.53,2.97,0.92,-5.76,8.07,16.4,1.03,0.83,20.24,49.6,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS
SW_023581,SW_023581: MINERVIN | 6Sl | AGGRES | STRUCT | REGIME_A | RAW_EX,5.66,-12.59,-6.02,-12.59,-12.12,-8.42,21.36,24.35,0.81,0.6,27.5,54.9,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,REGIME_ADAPTIVE,RAW_EXECUTION
SW_023582,SW_023582: MINERVIN | 6Sl | AGGRES | STRUCT | REGIME_A | REGIME,12.34,-1.87,4.7,-1.87,-4.85,-11.36,21.36,30.18,0.97,0.65,21.54,51.0,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,REGIME_ADAPTIVE,REGIME_SHIELD_50
SW_023583,SW_023583: MINERVIN | 6Sl | AGGRES | STRUCT | REGIME_A | REGIME,13.39,-1.09,5.48,-1.09,-3.35,-10.48,22.36,30.4,0.97,0.65,21.33,51.0,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP
SW_023584,SW_023584: MINERVIN | 6Sl | AGGRES | STRUCT | REGIME_A | TIME_D,-7.06,-21.18,-14.62,-21.18,-21.63,-38.98,19.98,25.43,0.7,0.68,27.85,49.1,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D
SW_023585,SW_023585: MINERVIN | 6Sl | AGGRES | STRUCT | REGIME_A | COMPRE,7.19,-17.67,-11.1,-17.67,-3.47,-4.8,20.01,22.52,0.73,0.65,28.52,49.0,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,REGIME_ADAPTIVE,COMPREHENSIVE_FORTRESS
SW_023586,SW_023586: MINERVIN | 6Sl | AGGRES | STRUCT | CHANDELI | RAW_EX,19.11,-6.41,0.15,-6.41,-4.32,23.45,27.43,15.09,0.9,0.72,25.36,52.2,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,CHANDELIER_RUNNER,RAW_EXECUTION
SW_023587,SW_023587: MINERVIN | 6Sl | AGGRES | STRUCT | CHANDELI | REGIME,27.29,12.42,18.98,12.42,-5.48,29.02,27.43,12.92,1.22,0.7,18.22,56.2,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,CHANDELIER_RUNNER,REGIME_SHIELD_50
SW_023588,SW_023588: MINERVIN | 6Sl | AGGRES | STRUCT | CHANDELI | REGIME,27.3,11.03,17.6,11.03,-4.18,30.03,27.54,13.08,1.17,0.7,18.07,55.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP
SW_023589,SW_023589: MINERVIN | 6Sl | AGGRES | STRUCT | CHANDELI | TIME_D,4.26,-12.32,-5.76,-12.32,-17.21,-7.76,19.57,11.58,0.82,0.78,24.72,49.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D
SW_023590,SW_023590: MINERVIN | 6Sl | AGGRES | STRUCT | CHANDELI | COMPRE,19.42,3.91,10.47,3.91,1.38,9.24,19.58,8.09,1.04,0.87,21.76,50.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS
SW_023591,SW_023591: MINERVIN | 6Sl | AGGRES | STRUCT | MOMENTUM | RAW_EX,21.7,-3.44,3.13,-3.44,10.21,19.05,15.89,13.54,0.92,0.82,22.16,49.6,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,MOMENTUM_EXPONENTIAL,RAW_EXECUTION
SW_023592,SW_023592: MINERVIN | 6Sl | AGGRES | STRUCT | MOMENTUM | REGIME,20.63,5.67,12.23,5.67,-5.82,17.78,15.89,17.02,1.1,0.83,19.67,54.9,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50
SW_023593,SW_023593: MINERVIN | 6Sl | AGGRES | STRUCT | MOMENTUM | REGIME,22.61,6.22,12.78,6.22,-4.43,18.61,22.03,17.19,1.1,0.83,19.51,54.9,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP
SW_023594,SW_023594: MINERVIN | 6Sl | AGGRES | STRUCT | MOMENTUM | TIME_D,4.05,-5.32,1.25,-5.32,-18.29,-10.11,11.45,19.5,0.87,0.77,24.57,51.7,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,MOMENTUM_EXPONENTIAL,TIME_DECAY_STOP_7D
SW_023595,SW_023595: MINERVIN | 6Sl | AGGRES | STRUCT | MOMENTUM | COMPRE,17.78,-0.56,6.0,-0.56,-3.08,16.32,10.88,17.76,0.98,0.91,22.9,50.4,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS
SW_023596,SW_023596: MINERVIN | 6Sl | AGGRES | STRUCT | SUPER_RU | RAW_EX,13.63,-2.31,4.25,-2.31,5.08,-4.11,17.56,11.8,0.95,0.7,26.0,53.4,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SUPER_RUNNER_20X,RAW_EXECUTION
SW_023597,SW_023597: MINERVIN | 6Sl | AGGRES | STRUCT | SUPER_RU | REGIME,20.81,9.14,15.7,9.14,-4.43,14.02,17.56,14.35,1.16,0.74,19.82,54.2,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SUPER_RUNNER_20X,REGIME_SHIELD_50
SW_023598,SW_023598: MINERVIN | 6Sl | AGGRES | STRUCT | SUPER_RU | REGIME,21.67,8.85,15.42,8.85,-3.13,14.72,19.99,14.45,1.14,0.77,20.39,52.5,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SUPER_RUNNER_20X,REGIME_SHIELD_AND_SWEEP
SW_023599,SW_023599: MINERVIN | 6Sl | AGGRES | STRUCT | SUPER_RU | TIME_D,2.05,-6.99,-0.43,-6.99,-17.74,-15.11,11.86,16.68,0.86,0.72,25.14,51.4,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SUPER_RUNNER_20X,TIME_DECAY_STOP_7D
SW_023600,SW_023600: MINERVIN | 6Sl | AGGRES | STRUCT | SUPER_RU | COMPRE,21.09,10.01,16.58,10.01,0.79,7.69,11.79,20.0,1.15,0.77,16.34,48.9,MINERVINI_VCP,6,AGGRESSIVE_75,STRUCTURAL_DEEP,SUPER_RUNNER_20X,COMPREHENSIVE_FORTRESS
SW_023601,SW_023601: MINERVIN | 6Sl | CONSER | DYNAMI | SCALPER_ | RAW_EX,15.69,-16.43,-9.87,-16.43,-1.66,3.08,47.61,11.67,0.78,0.7,25.46,51.8,MINERVINI_VCP,6,CONSERVATIVE_25,DYNAMIC_ATR_1_5,SCALPER_TIGHT,RAW_EXECUTION
SW_023602,SW_023602: MINERVIN | 6Sl | CONSER | DYNAMI | SCALPER_ | REGIME,34.71,3.76,10.32,3.76,22.62,23.66,47.61,10.25,1.07,0.68,20.91,58.1,MINERVINI_VCP,6,CONSERVATIVE_25,DYNAMIC_ATR_1_5,SCALPER_TIGHT,REGIME_SHIELD_50
SW_023603,SW_023603: MINERVIN | 6Sl | CONSER | DYNAMI | SCALPER_ | REGIME,35.9,4.63,11.19,4.63,24.78,24.88,47.68,10.42,1.07,0.68,20.53,58.1,MINERVINI_VCP,6,CONSERVATIVE_25,DYNAMIC_ATR_1_5,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP
SW_023604,SW_023604: MINERVIN | 6Sl | CONSER | DYNAMI | SCALPER_ | TIME_D,12.73,-24.09,-17.52,-24.09,3.8,-9.18,45.57,16.31,0.71,0.74,25.16,50.0,MINERVINI_VCP,6,CONSERVATIVE_25,DYNAMIC_ATR_1_5,SCALPER_TIGHT,TIME_DECAY_STOP_7D
SW_023605,SW_023605: MINERVIN | 6Sl | CONSER | DYNAMI | SCALPER_ | COMPRE,33.59,-9.39,-2.83,-9.39,29.2,26.78,45.74,18.9,0.86,0.74,23.89,53.9,MINERVINI_VCP,6,CONSERVATIVE_25,DYNAMIC_ATR_1_5,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS
SW_023606,SW_023606: MINERVIN | 6Sl | CONSER | DYNAMI | THREE_TI | RAW_EX,5.75,-13.33,-6.76,-13.33,-3.51,-37.94,41.23,12.19,0.81,0.9,23.84,44.8,MINERVINI_VCP,6,CONSERVATIVE_25,DYNAMIC_ATR_1_5,THREE_TIER_STANDARD,RAW_EXECUTION
SW_023607,SW_023607: MINERVIN | 6Sl | CONSER | DYNAMI | THREE_TI | REGIME,17.63,-7.69,-1.13,-7.69,18.53,-23.89,41.23,10.99,0.88,0.84,20.64,46.7,MINERVINI_VCP,6,CONSERVATIVE_25,DYNAMIC_ATR_1_5,THREE_TIER_STANDARD,REGIME_SHIELD_50
