id,name,entry_mode,slots,pyramid,exit_mode,composite_score,worst_bear_ret,worst_bear_xirr,worst_bear_pr,chop_ret,chop_xirr,chop_pr,bull_ret,cycle_ret,cycle_alpha,cycle_xirr,cycle_pr,cycle_pf,cycle_dd,cycle_wr
SW_0436,SW_0436: MINERVINI_VCP | 4Slots | AGGRESSIVE | THREE_TIER_T,MINERVINI_VCP,4,AGGRESSIVE_75,THREE_TIER_TIGHT,14.43,4.28,8.8,0.98,1.64,7.4,0.74,35.88,4.69,11.25,4.7,1.13,1.06,17.2,50.0
SW_0563,SW_0563: OVERSOLD_SPRI | 6Slots | NONE | ASYMMETRIC_R,OVERSOLD_SPRINGBOARD,6,NONE,ASYMMETRIC_RUNNER,14.35,-5.05,-9.9,1.09,4.42,21.0,1.63,32.35,20.77,27.33,20.8,1.25,1.4,9.7,52.7
SW_0908,SW_0908: MULTI_FACTOR_ | 3Slots | CONSERVATI | ASYMMETRIC_R,MULTI_FACTOR_APEX,3,CONSERVATIVE_25,ASYMMETRIC_RUNNER,14.33,-10.33,-19.7,0.77,7.84,39.4,1.04,30.18,11.17,17.73,11.2,0.95,1.03,24.5,52.9
SW_0214,SW_0214: CLENOW_SMOOTH | 3Slots | LIVERMORE_ | REGIME_ADAPT,CLENOW_SMOOTHNESS,3,LIVERMORE_50,REGIME_ADAPTIVE,14.17,-13.85,-26.0,0.71,3.83,18.0,0.54,50.25,20.16,26.72,20.2,0.84,1.22,25.8,60.8
SW_0384,SW_0384: CLENOW_HIGH_C | 8Slots | NONE | REGIME_ADAPT,CLENOW_HIGH_CONVICTION,8,NONE,REGIME_ADAPTIVE,14.16,4.29,8.8,0.82,1.44,6.5,0.65,37.35,10.8,17.37,10.8,0.93,1.28,4.9,57.9
SW_0681,SW_0681: SECTOR_LEAD_R | 8Slots | NONE | THREE_TIER_T,SECTOR_LEAD_RS,8,NONE,THREE_TIER_TIGHT,14.13,-20.04,-36.3,0.95,7.64,38.2,0.86,54.0,12.01,18.57,12.0,0.88,1.09,17.9,55.4
SW_0242,SW_0242: CLENOW_SMOOTH | 5Slots | NONE | THREE_TIER_W,CLENOW_SMOOTHNESS,5,NONE,THREE_TIER_WIDE,14.07,-10.54,-20.1,0.73,5.01,24.0,0.77,37.98,17.82,24.38,17.8,0.94,1.17,14.1,55.6
SW_0391,SW_0391: CLENOW_HIGH_C | 8Slots | LIVERMORE_ | THREE_TIER_T,CLENOW_HIGH_CONVICTION,8,LIVERMORE_50,THREE_TIER_TIGHT,14.06,3.71,7.6,0.67,-0.12,-0.5,0.47,39.44,17.07,23.63,17.1,0.94,1.51,5.0,61.4
SW_0412,SW_0412: MINERVINI_VCP | 3Slots | LIVERMORE_ | THREE_TIER_W,MINERVINI_VCP,3,LIVERMORE_50,THREE_TIER_WIDE,14.03,-0.1,-0.2,0.72,3.64,17.0,0.83,35.34,-5.12,1.45,-5.1,0.92,0.85,22.4,45.1
SW_0361,SW_0361: CLENOW_HIGH_C | 6Slots | NONE | THREE_TIER_T,CLENOW_HIGH_CONVICTION,6,NONE,THREE_TIER_TIGHT,13.97,3.4,7.0,0.78,2.12,9.7,0.56,33.3,12.9,19.46,12.9,0.88,1.27,4.4,59.1
SW_0221,SW_0221: CLENOW_SMOOTH | 4Slots | NONE | THREE_TIER_T,CLENOW_SMOOTHNESS,4,NONE,THREE_TIER_TIGHT,13.93,-17.58,-32.3,0.74,4.42,20.9,0.76,49.69,27.35,33.91,27.4,0.91,1.25,16.3,57.8
SW_0613,SW_0613: SECTOR_LEAD_R | 3Slots | LIVERMORE_ | ASYMMETRIC_R,SECTOR_LEAD_RS,3,LIVERMORE_50,ASYMMETRIC_RUNNER,13.9,-9.4,-18.1,0.56,-1.0,-4.3,0.56,56.98,30.95,37.52,30.9,0.78,1.32,18.6,61.7
SW_0267,SW_0267: CLENOW_SMOOTH | 6Slots | CONSERVATI | THREE_TIER_W,CLENOW_SMOOTHNESS,6,CONSERVATIVE_25,THREE_TIER_WIDE,13.88,-4.23,-8.3,0.7,0.52,2.3,0.74,45.38,21.53,28.09,21.5,0.87,1.21,12.9,58.2
SW_0568,SW_0568: OVERSOLD_SPRI | 6Slots | CONSERVATI | ASYMMETRIC_R,OVERSOLD_SPRINGBOARD,6,CONSERVATIVE_25,ASYMMETRIC_RUNNER,13.86,-4.08,-8.1,1.05,3.75,17.6,1.4,36.24,19.14,25.71,19.1,1.23,1.31,11.1,51.8
SW_0229,SW_0229: CLENOW_SMOOTH | 4Slots | CONSERVATI | REGIME_ADAPT,CLENOW_SMOOTHNESS,4,CONSERVATIVE_25,REGIME_ADAPTIVE,13.86,-4.71,-9.3,0.67,1.22,5.5,0.67,41.86,20.56,27.13,20.6,0.78,1.21,16.0,60.6
SW_0246,SW_0246: CLENOW_SMOOTH | 5Slots | CONSERVATI | THREE_TIER_T,CLENOW_SMOOTHNESS,5,CONSERVATIVE_25,THREE_TIER_TIGHT,13.86,-4.94,-9.7,0.66,1.83,8.3,0.72,36.96,24.65,31.22,24.6,0.87,1.24,16.0,58.6
SW_0932,SW_0932: MULTI_FACTOR_ | 4Slots | LIVERMORE_ | THREE_TIER_W,MULTI_FACTOR_APEX,4,LIVERMORE_50,THREE_TIER_WIDE,13.75,-4.86,-9.6,0.77,2.56,11.8,0.88,13.79,43.84,50.4,43.8,1.05,1.46,12.8,57.1
SW_0262,SW_0262: CLENOW_SMOOTH | 6Slots | NONE | THREE_TIER_W,CLENOW_SMOOTHNESS,6,NONE,THREE_TIER_WIDE,13.59,-7.86,-15.2,0.69,1.67,7.6,0.75,46.69,23.38,29.95,23.4,0.93,1.24,11.9,57.2
SW_0453,SW_0453: MINERVINI_VCP | 5Slots | LIVERMORE_ | ASYMMETRIC_R,MINERVINI_VCP,5,LIVERMORE_50,ASYMMETRIC_RUNNER,13.55,-5.82,-11.4,0.74,4.69,22.3,1.21,49.67,0.2,6.76,0.2,1.11,0.96,17.9,46.1
SW_0451,SW_0451: MINERVINI_VCP | 5Slots | LIVERMORE_ | THREE_TIER_T,MINERVINI_VCP,5,LIVERMORE_50,THREE_TIER_TIGHT,13.53,-3.84,-7.6,0.69,4.61,21.9,0.95,43.23,-1.19,5.37,-1.2,1.09,0.95,17.4,47.3
SW_0211,SW_0211: CLENOW_SMOOTH | 3Slots | LIVERMORE_ | THREE_TIER_T,CLENOW_SMOOTHNESS,3,LIVERMORE_50,THREE_TIER_TIGHT,13.51,-20.02,-36.3,0.68,6.76,33.4,0.69,44.31,17.8,24.37,17.8,0.9,1.14,21.2,56.1
SW_0683,SW_0683: SECTOR_LEAD_R | 8Slots | NONE | ASYMMETRIC_R,SECTOR_LEAD_RS,8,NONE,ASYMMETRIC_RUNNER,13.46,-19.34,-35.2,0.91,7.17,35.6,0.69,50.76,11.8,18.36,11.8,0.81,1.11,18.6,57.9
SW_0580,SW_0580: OVERSOLD_SPRI | 6Slots | AGGRESSIVE | CHANDELIER_R,OVERSOLD_SPRINGBOARD,6,AGGRESSIVE_75,CHANDELIER_RUNNER,13.44,-12.84,-24.2,0.76,5.06,24.2,1.62,50.39,17.85,24.41,17.9,1.05,1.37,12.7,57.1
SW_0503,SW_0503: OVERSOLD_SPRI | 3Slots | NONE | ASYMMETRIC_R,OVERSOLD_SPRINGBOARD,3,NONE,ASYMMETRIC_RUNNER,13.34,-8.4,-16.2,0.79,5.61,27.1,1.79,32.92,17.62,24.19,17.6,1.07,1.26,11.5,54.2
SW_0493,SW_0493: MINERVINI_VCP | 8Slots | LIVERMORE_ | ASYMMETRIC_R,MINERVINI_VCP,8,LIVERMORE_50,ASYMMETRIC_RUNNER,13.28,-3.49,-6.9,0.75,3.79,17.8,1.14,44.2,4.06,10.63,4.1,1.19,1.02,13.3,45.9
SW_0667,SW_0667: SECTOR_LEAD_R | 6Slots | CONSERVATI | THREE_TIER_W,SECTOR_LEAD_RS,6,CONSERVATIVE_25,THREE_TIER_WIDE,13.24,-21.17,-38.1,0.73,6.31,30.9,0.63,53.47,17.29,23.85,17.3,0.82,1.19,22.8,58.7
SW_0982,SW_0982: MULTI_FACTOR_ | 8Slots | NONE | THREE_TIER_W,MULTI_FACTOR_APEX,8,NONE,THREE_TIER_WIDE,13.2,-17.26,-31.8,0.84,9.36,48.2,1.05,26.74,17.96,24.52,18.0,0.92,1.15,17.2,55.4
SW_0663,SW_0663: SECTOR_LEAD_R | 6Slots | NONE | ASYMMETRIC_R,SECTOR_LEAD_RS,6,NONE,ASYMMETRIC_RUNNER,13.15,-25.68,-45.0,0.78,8.4,42.6,0.65,52.05,11.97,18.53,12.0,0.79,1.1,21.1,58.2
SW_0244,SW_0244: CLENOW_SMOOTH | 5Slots | NONE | REGIME_ADAPT,CLENOW_SMOOTHNESS,5,NONE,REGIME_ADAPTIVE,13.15,-9.53,-18.3,0.7,3.98,18.7,0.74,41.23,14.71,21.27,14.7,0.9,1.15,16.2,55.8
SW_0557,SW_0557: OVERSOLD_SPRI | 5Slots | AGGRESSIVE | THREE_TIER_W,OVERSOLD_SPRINGBOARD,5,AGGRESSIVE_75,THREE_TIER_WIDE,13.09,-8.16,-15.8,0.68,5.08,24.3,1.03,43.38,11.1,17.66,11.1,1.07,1.17,10.4,52.2
SW_0381,SW_0381: CLENOW_HIGH_C | 8Slots | NONE | THREE_TIER_T,CLENOW_HIGH_CONVICTION,8,NONE,THREE_TIER_TIGHT,13.07,3.13,6.4,0.78,1.48,6.7,0.59,34.13,11.58,18.14,11.6,0.9,1.28,4.9,58.7
SW_0938,SW_0938: MULTI_FACTOR_ | 4Slots | AGGRESSIVE | ASYMMETRIC_R,MULTI_FACTOR_APEX,4,AGGRESSIVE_75,ASYMMETRIC_RUNNER,13.04,-13.5,-25.4,0.87,3.72,17.4,0.82,30.29,37.64,44.2,37.6,1.07,1.39,14.0,56.8
SW_0961,SW_0961: MULTI_FACTOR_ | 6Slots | NONE | THREE_TIER_T,MULTI_FACTOR_APEX,6,NONE,THREE_TIER_TIGHT,12.99,-22.32,-39.9,0.87,10.88,57.5,1.0,29.82,10.79,17.36,10.8,0.92,1.04,19.3,53.5
SW_0488,SW_0488: MINERVINI_VCP | 8Slots | CONSERVATI | ASYMMETRIC_R,MINERVINI_VCP,8,CONSERVATIVE_25,ASYMMETRIC_RUNNER,12.96,-4.84,-9.5,0.72,3.86,18.1,1.15,45.19,5.95,12.51,6.0,1.29,1.06,12.8,45.4
SW_0600,SW_0600: OVERSOLD_SPRI | 8Slots | AGGRESSIVE | CHANDELIER_R,OVERSOLD_SPRINGBOARD,8,AGGRESSIVE_75,CHANDELIER_RUNNER,12.94,-9.67,-18.5,0.91,4.12,19.4,1.16,51.57,11.26,17.82,11.3,1.1,1.2,14.0,52.1
SW_0403,SW_0403: MINERVINI_VCP | 3Slots | NONE | ASYMMETRIC_R,MINERVINI_VCP,3,NONE,ASYMMETRIC_RUNNER,12.93,-2.94,-5.8,0.79,4.29,20.3,1.21,37.74,-4.04,2.53,-4.0,1.11,0.85,19.3,43.5
SW_0268,SW_0268: CLENOW_SMOOTH | 6Slots | CONSERVATI | ASYMMETRIC_R,CLENOW_SMOOTHNESS,6,CONSERVATIVE_25,ASYMMETRIC_RUNNER,12.93,-5.26,-10.3,0.65,-0.67,-2.9,0.71,43.51,32.93,39.49,32.9,0.89,1.38,12.8,60.7
SW_0583,SW_0583: OVERSOLD_SPRI | 8Slots | NONE | ASYMMETRIC_R,OVERSOLD_SPRINGBOARD,8,NONE,ASYMMETRIC_RUNNER,12.91,1.94,4.0,1.04,0.69,3.1,1.48,31.41,18.61,25.17,18.6,1.26,1.33,10.0,51.2
SW_0510,SW_0510: OVERSOLD_SPRI | 3Slots | CONSERVATI | CHANDELIER_R,OVERSOLD_SPRINGBOARD,3,CONSERVATIVE_25,CHANDELIER_RUNNER,12.91,-9.57,-18.4,0.77,5.01,24.0,2.32,41.12,24.73,31.29,24.7,1.04,1.37,14.3,57.7
SW_0452,SW_0452: MINERVINI_VCP | 5Slots | LIVERMORE_ | THREE_TIER_W,MINERVINI_VCP,5,LIVERMORE_50,THREE_TIER_WIDE,12.8,-1.63,-3.3,0.86,2.72,12.5,0.79,46.5,-3.75,2.81,-3.8,1.04,0.89,12.6,47.6
SW_0546,SW_0546: OVERSOLD_SPRI | 5Slots | CONSERVATI | THREE_TIER_T,OVERSOLD_SPRINGBOARD,5,CONSERVATIVE_25,THREE_TIER_TIGHT,12.77,-10.74,-20.5,0.86,5.25,25.2,1.39,37.2,22.09,28.66,22.1,1.3,1.31,12.3,50.3
SW_0383,SW_0383: CLENOW_HIGH_C | 8Slots | NONE | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,8,NONE,ASYMMETRIC_RUNNER,12.73,2.37,4.8,0.72,1.48,6.7,0.56,34.29,13.04,19.6,13.0,0.81,1.38,4.1,62.9
SW_0585,SW_0585: OVERSOLD_SPRI | 8Slots | NONE | CHANDELIER_R,OVERSOLD_SPRINGBOARD,8,NONE,CHANDELIER_RUNNER,12.71,-8.23,-15.9,0.83,5.51,26.6,1.39,39.12,9.41,15.97,9.4,1.17,1.16,14.6,49.7
SW_0579,SW_0579: OVERSOLD_SPRI | 6Slots | AGGRESSIVE | REGIME_ADAPT,OVERSOLD_SPRINGBOARD,6,AGGRESSIVE_75,REGIME_ADAPTIVE,12.63,-1.99,-4.0,1.21,-0.18,-0.8,1.47,47.45,9.63,16.19,9.6,1.22,1.15,13.1,49.3
SW_0504,SW_0504: OVERSOLD_SPRI | 3Slots | NONE | REGIME_ADAPT,OVERSOLD_SPRINGBOARD,3,NONE,REGIME_ADAPTIVE,12.61,-7.82,-15.1,1.02,4.22,20.0,1.48,29.55,23.4,29.96,23.4,1.25,1.35,14.0,52.0
SW_0439,SW_0439: MINERVINI_VCP | 4Slots | AGGRESSIVE | REGIME_ADAPT,MINERVINI_VCP,4,AGGRESSIVE_75,REGIME_ADAPTIVE,12.5,-2.55,-5.1,0.87,2.88,13.3,0.99,40.48,-0.91,5.65,-0.9,0.97,0.94,14.9,48.8
SW_0861,SW_0861: RANGE_EXPANSI | 6Slots | NONE | THREE_TIER_T,RANGE_EXPANSION_BURST,6,NONE,THREE_TIER_TIGHT,12.45,-31.43,14.5,0.79,0.99,4.4,1.22,36.61,-12.94,-6.37,-12.9,1.05,0.83,21.0,44.5
SW_0442,SW_0442: MINERVINI_VCP | 5Slots | NONE | THREE_TIER_W,MINERVINI_VCP,5,NONE,THREE_TIER_WIDE,12.44,-0.08,-0.2,0.93,3.65,17.1,1.02,38.74,-10.15,-3.59,-10.2,1.12,0.79,17.5,42.9
SW_0590,SW_0590: OVERSOLD_SPRI | 8Slots | CONSERVATI | CHANDELIER_R,OVERSOLD_SPRINGBOARD,8,CONSERVATIVE_25,CHANDELIER_RUNNER,12.42,-10.91,-20.8,0.77,5.18,24.9,1.58,46.15,8.5,15.07,8.5,1.06,1.11,12.4,51.8
SW_0234,SW_0234: CLENOW_SMOOTH | 4Slots | LIVERMORE_ | REGIME_ADAPT,CLENOW_SMOOTHNESS,4,LIVERMORE_50,REGIME_ADAPTIVE,12.39,-8.63,-16.6,0.61,1.18,5.3,0.79,54.31,13.71,20.28,13.7,0.88,1.14,23.1,55.9
SW_0256,SW_0256: CLENOW_SMOOTH | 5Slots | AGGRESSIVE | THREE_TIER_T,CLENOW_SMOOTHNESS,5,AGGRESSIVE_75,THREE_TIER_TIGHT,12.37,-12.69,-23.9,0.53,6.03,29.4,0.79,41.49,8.42,14.99,8.4,0.83,1.05,19.7,56.9
SW_0684,SW_0684: SECTOR_LEAD_R | 8Slots | NONE | REGIME_ADAPT,SECTOR_LEAD_RS,8,NONE,REGIME_ADAPTIVE,12.37,-17.19,-31.6,0.98,4.33,20.5,0.69,53.35,21.58,28.14,21.6,0.87,1.27,17.3,59.3
SW_0415,SW_0415: MINERVINI_VCP | 3Slots | LIVERMORE_ | CHANDELIER_R,MINERVINI_VCP,3,LIVERMORE_50,CHANDELIER_RUNNER,12.36,-1.24,-2.5,0.58,5.87,28.5,0.82,18.12,7.95,14.51,8.0,1.08,1.17,16.8,51.5
SW_0219,SW_0219: CLENOW_SMOOTH | 3Slots | AGGRESSIVE | REGIME_ADAPT,CLENOW_SMOOTHNESS,3,AGGRESSIVE_75,REGIME_ADAPTIVE,12.3,-11.49,-21.8,0.8,2.14,9.8,0.57,44.7,24.45,31.01,24.4,0.8,1.28,21.3,60.6
SW_0589,SW_0589: OVERSOLD_SPRI | 8Slots | CONSERVATI | REGIME_ADAPT,OVERSOLD_SPRINGBOARD,8,CONSERVATIVE_25,REGIME_ADAPTIVE,12.29,-1.89,-3.8,1.13,0.35,1.6,1.4,42.49,9.18,15.74,9.2,1.23,1.13,14.3,48.0
SW_0264,SW_0264: CLENOW_SMOOTH | 6Slots | NONE | REGIME_ADAPT,CLENOW_SMOOTHNESS,6,NONE,REGIME_ADAPTIVE,12.25,-8.22,-15.9,0.71,2.41,11.0,0.75,41.97,17.87,24.43,17.9,0.9,1.16,13.2,56.5
SW_0963,SW_0963: MULTI_FACTOR_ | 6Slots | NONE | ASYMMETRIC_R,MULTI_FACTOR_APEX,6,NONE,ASYMMETRIC_RUNNER,12.24,-22.66,-40.4,0.82,9.77,50.6,1.03,29.21,14.92,21.48,14.9,0.93,1.1,17.9,54.1
SW_0201,SW_0201: CLENOW_SMOOTH | 3Slots | NONE | THREE_TIER_T,CLENOW_SMOOTHNESS,3,NONE,THREE_TIER_TIGHT,12.23,-16.43,-30.4,0.72,5.16,24.8,0.91,44.59,13.5,20.06,13.5,0.93,1.08,27.8,54.6
SW_0458,SW_0458: MINERVINI_VCP | 5Slots | AGGRESSIVE | ASYMMETRIC_R,MINERVINI_VCP,5,AGGRESSIVE_75,ASYMMETRIC_RUNNER,12.13,-1.29,-2.6,0.7,3.55,16.6,1.17,34.99,0.85,7.41,0.8,1.05,0.98,17.0,48.5
SW_0243,SW_0243: CLENOW_SMOOTH | 5Slots | NONE | ASYMMETRIC_R,CLENOW_SMOOTHNESS,5,NONE,ASYMMETRIC_RUNNER,12.03,-11.89,-22.5,0.64,3.75,17.6,0.8,36.8,21.17,27.73,21.2,0.99,1.21,13.4,55.0
SW_0661,SW_0661: SECTOR_LEAD_R | 6Slots | NONE | THREE_TIER_T,SECTOR_LEAD_RS,6,NONE,THREE_TIER_TIGHT,12.01,-20.69,-37.3,1.01,4.13,19.5,0.71,57.76,21.26,27.82,21.3,0.86,1.22,19.4,58.3
SW_0942,SW_0942: MULTI_FACTOR_ | 5Slots | NONE | THREE_TIER_W,MULTI_FACTOR_APEX,5,NONE,THREE_TIER_WIDE,11.97,-19.07,-34.7,0.81,9.49,49.0,1.04,27.44,8.63,15.19,8.6,0.88,1.01,16.2,53.9
SW_0463,SW_0463: MINERVINI_VCP | 6Slots | NONE | ASYMMETRIC_R,MINERVINI_VCP,6,NONE,ASYMMETRIC_RUNNER,11.92,3.93,8.1,0.92,1.44,6.5,0.97,34.51,-4.39,2.17,-4.4,1.17,0.85,15.4,43.3
SW_0565,SW_0565: OVERSOLD_SPRI | 6Slots | NONE | CHANDELIER_R,OVERSOLD_SPRINGBOARD,6,NONE,CHANDELIER_RUNNER,11.92,-15.3,-28.5,0.87,6.71,33.0,1.37,40.57,15.74,22.31,15.7,1.19,1.29,15.6,52.3
SW_0473,SW_0473: MINERVINI_VCP | 6Slots | LIVERMORE_ | ASYMMETRIC_R,MINERVINI_VCP,6,LIVERMORE_50,ASYMMETRIC_RUNNER,11.88,-3.52,-7.0,0.71,3.23,15.0,0.99,46.57,-3.94,2.62,-3.9,1.05,0.86,15.3,46.3
SW_0917,SW_0917: MULTI_FACTOR_ | 3Slots | AGGRESSIVE | THREE_TIER_W,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,THREE_TIER_WIDE,11.86,-28.91,-49.7,0.78,7.74,38.8,1.16,34.64,39.94,46.51,39.9,1.02,1.43,15.5,57.1
SW_0919,SW_0919: MULTI_FACTOR_ | 3Slots | AGGRESSIVE | REGIME_ADAPT,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,REGIME_ADAPTIVE,11.84,-15.62,-29.0,0.68,5.94,28.9,0.89,15.06,25.43,31.99,25.4,0.93,1.31,13.0,57.5
SW_0478,SW_0478: MINERVINI_VCP | 6Slots | AGGRESSIVE | ASYMMETRIC_R,MINERVINI_VCP,6,AGGRESSIVE_75,ASYMMETRIC_RUNNER,11.74,-2.31,-4.6,0.71,3.38,15.7,0.93,40.67,-4.51,2.05,-4.5,1.02,0.87,16.5,46.2
SW_0595,SW_0595: OVERSOLD_SPRI | 8Slots | LIVERMORE_ | CHANDELIER_R,OVERSOLD_SPRINGBOARD,8,LIVERMORE_50,CHANDELIER_RUNNER,11.65,-6.2,-12.1,0.78,-0.09,-0.4,1.28,53.22,17.92,24.49,17.9,1.06,1.42,11.9,57.8
SW_0407,SW_0407: MINERVINI_VCP | 3Slots | CONSERVATI | THREE_TIER_W,MINERVINI_VCP,3,CONSERVATIVE_25,THREE_TIER_WIDE,11.64,-6.65,-12.9,0.74,7.24,36.0,1.21,29.2,-13.01,-6.44,-13.0,0.94,0.75,23.5,44.4
SW_0363,SW_0363: CLENOW_HIGH_C | 6Slots | NONE | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,6,NONE,ASYMMETRIC_RUNNER,11.62,2.38,4.9,0.72,1.86,8.5,0.51,24.45,14.78,21.34,14.8,0.81,1.36,4.4,62.5
SW_0487,SW_0487: MINERVINI_VCP | 8Slots | CONSERVATI | THREE_TIER_W,MINERVINI_VCP,8,CONSERVATIVE_25,THREE_TIER_WIDE,11.58,-6.18,-12.1,0.69,4.24,20.1,0.97,39.3,2.08,8.64,2.1,1.21,0.99,11.8,45.5
SW_0239,SW_0239: CLENOW_SMOOTH | 4Slots | AGGRESSIVE | REGIME_ADAPT,CLENOW_SMOOTHNESS,4,AGGRESSIVE_75,REGIME_ADAPTIVE,11.51,-9.9,-19.0,0.72,-1.11,-4.8,0.5,61.27,18.41,24.98,18.4,0.92,1.21,24.8,56.5
SW_0450,SW_0450: MINERVINI_VCP | 5Slots | CONSERVATI | CHANDELIER_R,MINERVINI_VCP,5,CONSERVATIVE_25,CHANDELIER_RUNNER,11.43,-2.11,-4.2,0.7,3.28,15.2,1.0,37.38,-3.94,2.62,-3.9,0.86,0.89,17.9,51.6
SW_0455,SW_0455: MINERVINI_VCP | 5Slots | LIVERMORE_ | CHANDELIER_R,MINERVINI_VCP,5,LIVERMORE_50,CHANDELIER_RUNNER,11.36,-0.89,-1.8,0.88,2.3,10.5,1.07,32.82,3.36,9.92,3.4,0.97,1.05,15.3,50.5
SW_0933,SW_0933: MULTI_FACTOR_ | 4Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_FACTOR_APEX,4,LIVERMORE_50,ASYMMETRIC_RUNNER,11.24,-14.73,-27.5,0.82,4.27,20.2,0.86,27.15,38.88,45.45,38.9,0.95,1.42,14.4,59.2
SW_0438,SW_0438: MINERVINI_VCP | 4Slots | AGGRESSIVE | ASYMMETRIC_R,MINERVINI_VCP,4,AGGRESSIVE_75,ASYMMETRIC_RUNNER,11.13,-4.51,-8.9,0.75,3.85,18.1,1.09,37.39,-0.65,5.91,-0.7,1.07,0.95,18.8,47.8
SW_0471,SW_0471: MINERVINI_VCP | 6Slots | LIVERMORE_ | THREE_TIER_T,MINERVINI_VCP,6,LIVERMORE_50,THREE_TIER_TIGHT,11.1,-3.75,-7.4,0.72,3.63,17.0,0.91,43.19,-10.89,-4.32,-10.9,1.07,0.79,16.9,45.1
SW_0543,SW_0543: OVERSOLD_SPRI | 5Slots | NONE | ASYMMETRIC_R,OVERSOLD_SPRINGBOARD,5,NONE,ASYMMETRIC_RUNNER,11.09,-10.04,-19.2,0.87,4.65,22.1,1.57,33.49,14.98,21.55,15.0,1.11,1.24,10.2,52.6
SW_0936,SW_0936: MULTI_FACTOR_ | 4Slots | AGGRESSIVE | THREE_TIER_T,MULTI_FACTOR_APEX,4,AGGRESSIVE_75,THREE_TIER_TIGHT,11.06,-10.86,-20.7,0.79,2.12,9.7,0.96,36.21,22.05,28.61,22.1,0.96,1.17,20.0,54.1
SW_0418,SW_0418: MINERVINI_VCP | 3Slots | AGGRESSIVE | ASYMMETRIC_R,MINERVINI_VCP,3,AGGRESSIVE_75,ASYMMETRIC_RUNNER,11.01,-3.13,-6.2,0.62,5.67,27.5,0.91,30.3,-13.66,-7.1,-13.7,0.81,0.66,20.9,44.4
SW_0263,SW_0263: CLENOW_SMOOTH | 6Slots | NONE | ASYMMETRIC_R,CLENOW_SMOOTHNESS,6,NONE,ASYMMETRIC_RUNNER,11.0,-8.33,-16.1,0.64,1.16,5.2,0.76,37.91,24.38,30.94,24.4,0.96,1.24,11.8,56.5
SW_0465,SW_0465: MINERVINI_VCP | 6Slots | NONE | CHANDELIER_R,MINERVINI_VCP,6,NONE,CHANDELIER_RUNNER,10.98,3.0,6.1,0.9,0.86,3.8,0.81,30.93,-2.78,3.79,-2.8,0.97,0.88,15.4,47.2
SW_0480,SW_0480: MINERVINI_VCP | 6Slots | AGGRESSIVE | CHANDELIER_R,MINERVINI_VCP,6,AGGRESSIVE_75,CHANDELIER_RUNNER,10.98,0.06,0.1,0.73,2.81,13.0,0.8,22.71,7.17,13.74,7.2,1.19,1.11,16.5,47.1
SW_0495,SW_0495: MINERVINI_VCP | 8Slots | LIVERMORE_ | CHANDELIER_R,MINERVINI_VCP,8,LIVERMORE_50,CHANDELIER_RUNNER,10.85,-4.63,-9.1,0.68,3.28,15.3,0.99,36.41,5.21,11.78,5.2,1.11,1.06,15.8,48.9
SW_0462,SW_0462: MINERVINI_VCP | 6Slots | NONE | THREE_TIER_W,MINERVINI_VCP,6,NONE,THREE_TIER_WIDE,10.76,0.04,0.1,0.97,2.18,9.9,0.97,32.7,-1.37,5.2,-1.4,1.14,0.93,12.9,45.2
SW_0572,SW_0572: OVERSOLD_SPRI | 6Slots | LIVERMORE_ | THREE_TIER_W,OVERSOLD_SPRINGBOARD,6,LIVERMORE_50,THREE_TIER_WIDE,10.62,-17.8,-32.6,0.76,5.24,25.2,1.56,42.39,26.14,32.7,26.1,1.3,1.5,11.2,53.8
SW_0448,SW_0448: MINERVINI_VCP | 5Slots | CONSERVATI | ASYMMETRIC_R,MINERVINI_VCP,5,CONSERVATIVE_25,ASYMMETRIC_RUNNER,10.47,-2.57,-5.1,0.75,3.06,14.2,1.22,35.67,-1.11,5.45,-1.1,1.18,0.92,17.7,45.1
SW_0527,SW_0527: OVERSOLD_SPRI | 4Slots | CONSERVATI | THREE_TIER_W,OVERSOLD_SPRINGBOARD,4,CONSERVATIVE_25,THREE_TIER_WIDE,10.45,-15.32,-28.5,0.78,7.53,37.6,1.3,31.4,9.68,16.24,9.7,1.12,1.08,10.7,49.2
SW_0485,SW_0485: MINERVINI_VCP | 8Slots | NONE | CHANDELIER_R,MINERVINI_VCP,8,NONE,CHANDELIER_RUNNER,10.44,-1.38,-2.8,0.93,2.96,13.7,1.03,28.79,-2.02,4.54,-2.0,1.1,0.88,14.0,44.3
SW_0591,SW_0591: OVERSOLD_SPRI | 8Slots | LIVERMORE_ | THREE_TIER_T,OVERSOLD_SPRINGBOARD,8,LIVERMORE_50,THREE_TIER_TIGHT,10.4,-0.82,-1.6,1.02,-0.09,-0.4,1.11,37.0,6.03,12.59,6.0,1.08,1.08,13.5,49.8
SW_0466,SW_0466: MINERVINI_VCP | 6Slots | CONSERVATI | THREE_TIER_T,MINERVINI_VCP,6,CONSERVATIVE_25,THREE_TIER_TIGHT,10.39,-4.64,-9.1,0.73,4.15,19.6,0.94,37.69,-9.63,-3.07,-9.6,1.07,0.82,15.0,43.3
