id,name,asset_mode,filter,basket_size,exit_protocol,composite_score,full_ret,full_alpha,full_xirr,one_yr_ret,one_yr_alpha,one_yr_xirr,bear_ret,bear_alpha,bear_xirr,bull_ret,full_pr,full_dd
SIP_0871,SIP_0871: MULTI_ASSET | MOM_HURDLE_20 | 8Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_20,8,VAN_THARP_3TIER,8.39,-7.31,-25.06,-5.6,14.59,17.04,33.6,-19.57,0.68,14.5,15.93,0.43,7.9
SIP_0405,SIP_0405: TACTICAL_MA | CLENOW_MOMENTU | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,3,TIME_DECAY_MOMENTUM,8.36,3.92,-13.82,2.9,8.93,11.38,20.1,-18.25,2.0,14.5,8.01,1.46,12.9
SIP_0937,SIP_0937: MULTI_ASSET | MULTI_LOOKBACK | 5Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,5,SMART_STEPLADDER,8.36,-0.64,-18.39,-0.5,6.07,8.52,13.6,-19.52,0.73,14.5,17.5,1.96,10.8
SIP_0805,SIP_0805: MULTI_ASSET | CLENOW_MOMENTU | 3Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,3,TIME_DECAY_MOMENTUM,8.36,3.92,-13.82,2.9,8.93,11.38,20.1,-18.25,2.0,14.5,8.01,1.46,12.9
SIP_0537,SIP_0537: TACTICAL_MA | MULTI_LOOKBACK | 5Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,5,SMART_STEPLADDER,8.36,-0.64,-18.39,-0.5,6.07,8.52,13.6,-19.52,0.73,14.5,17.5,1.96,10.8
SIP_0605,SIP_0605: MOMENTUM_RO | CLENOW_MOMENTU | 3Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,3,TIME_DECAY_MOMENTUM,8.36,3.92,-13.82,2.9,8.93,11.38,20.1,-18.25,2.0,14.5,8.01,1.46,12.9
SIP_0340,SIP_0340: TACTICAL_MA | MULTI_LOOKBACK | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,5,TIME_DECAY_MOMENTUM,8.36,-0.47,-18.22,-0.4,7.08,9.53,15.9,-19.77,0.48,14.5,16.09,1.9,13.0
SIP_0737,SIP_0737: MOMENTUM_RO | MULTI_LOOKBACK | 5Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,5,SMART_STEPLADDER,8.36,-0.64,-18.39,-0.5,6.07,8.52,13.6,-19.52,0.73,14.5,17.5,1.96,10.8
SIP_0086,SIP_0086: PURE_STOCKS | MOM_HURDLE_30 | 5Stk | VAN_THARP_3T,PURE_STOCKS,MOM_HURDLE_30,5,VAN_THARP_3TIER,8.34,-9.82,-27.57,-7.6,14.15,16.6,32.5,-16.32,3.93,14.5,19.76,0.28,10.2
SIP_0932,SIP_0932: MULTI_ASSET | MULTI_LOOKBACK | 4Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,4,SMART_STEPLADDER,8.31,0.38,-17.37,0.3,10.67,13.12,24.2,-21.62,-1.37,14.5,10.13,1.86,13.7
SIP_0732,SIP_0732: MOMENTUM_RO | MULTI_LOOKBACK | 4Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,4,SMART_STEPLADDER,8.31,0.38,-17.37,0.3,10.67,13.12,24.2,-21.62,-1.37,14.5,10.13,1.86,13.7
SIP_0532,SIP_0532: TACTICAL_MA | MULTI_LOOKBACK | 4Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,4,SMART_STEPLADDER,8.31,0.38,-17.37,0.3,10.67,13.12,24.2,-21.62,-1.37,14.5,10.13,1.86,13.7
SIP_0251,SIP_0251: TACTICAL_MA | MOM_HURDLE_20 | 3Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_20,3,VAN_THARP_3TIER,8.28,-5.99,-23.74,-4.6,10.14,12.59,23.0,-17.5,2.75,14.5,19.21,0.32,14.9
SIP_0964,SIP_0964: MULTI_ASSET | 52W_HIGH_PROXI | 5Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,5,DYNAMIC_ATR,8.28,4.15,-13.6,3.1,2.69,5.14,5.9,-13.52,6.73,14.5,15.03,2.62,10.3
SIP_0564,SIP_0564: TACTICAL_MA | 52W_HIGH_PROXI | 5Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,5,DYNAMIC_ATR,8.28,4.15,-13.6,3.1,2.69,5.14,5.9,-13.52,6.73,14.5,15.03,2.62,10.3
SIP_0764,SIP_0764: MOMENTUM_RO | 52W_HIGH_PROXI | 5Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,5,DYNAMIC_ATR,8.28,4.15,-13.6,3.1,2.69,5.14,5.9,-13.52,6.73,14.5,15.03,2.62,10.3
SIP_0220,SIP_0220: TACTICAL_MA | CLENOW_MOMENTU | 6Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,6,TIME_DECAY_MOMENTUM,8.25,1.36,-16.39,1.0,5.19,7.64,11.6,-17.54,2.71,14.5,15.46,1.71,12.5
SIP_0052,SIP_0052: PURE_STOCKS | MOM_HURDLE_20 | 3Stk | SMART_STEPLA,PURE_STOCKS,MOM_HURDLE_20,3,SMART_STEPLADDER,8.24,-7.77,-25.52,-6.0,12.33,14.78,28.2,-17.77,2.48,14.5,18.73,2.2,15.9
SIP_0109,SIP_0109: PURE_STOCKS | MOM_HURDLE_40 | 4Stk | DYNAMIC_ATR,PURE_STOCKS,MOM_HURDLE_40,4,DYNAMIC_ATR,8.23,28.85,11.1,20.0,20.25,22.7,47.5,-8.93,11.32,-36.8,14.56,2.71,17.9
SIP_0373,SIP_0373: TACTICAL_MA | 52W_HIGH_PROXI | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,8,ADAPTIVE_STRUCTURAL,8.23,6.28,-11.47,4.6,1.04,3.49,2.3,-13.06,7.19,14.5,14.24,2.77,7.3
SIP_0206,SIP_0206: TACTICAL_MA | CLENOW_MOMENTU | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,4,VAN_THARP_3TIER,8.23,3.37,-14.38,2.5,7.59,10.03,17.0,-16.55,3.7,14.5,9.74,0.36,8.4
SIP_0610,SIP_0610: MOMENTUM_RO | CLENOW_MOMENTU | 4Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,4,TIME_DECAY_MOMENTUM,8.21,3.9,-13.85,2.9,6.87,9.32,15.4,-16.58,3.67,14.5,9.83,1.37,12.6
SIP_0410,SIP_0410: TACTICAL_MA | CLENOW_MOMENTU | 4Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,4,TIME_DECAY_MOMENTUM,8.21,3.9,-13.85,2.9,6.87,9.32,15.4,-16.58,3.67,14.5,9.83,1.37,12.6
SIP_0810,SIP_0810: MULTI_ASSET | CLENOW_MOMENTU | 4Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,4,TIME_DECAY_MOMENTUM,8.21,3.9,-13.85,2.9,6.87,9.32,15.4,-16.58,3.67,14.5,9.83,1.37,12.6
SIP_0162,SIP_0162: PURE_STOCKS | 52W_HIGH_PROXI | 5Stk | SMART_STEPLA,PURE_STOCKS,52W_HIGH_PROXIMITY,5,SMART_STEPLADDER,8.18,3.8,-13.94,2.8,-0.19,2.26,-0.4,-13.94,6.31,14.5,18.65,2.59,11.5
SIP_0349,SIP_0349: TACTICAL_MA | MULTI_LOOKBACK | 8Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,8,DYNAMIC_ATR,8.18,2.44,-15.31,1.8,5.86,8.31,13.1,-15.96,4.29,14.5,12.87,1.7,9.2
SIP_0358,SIP_0358: TACTICAL_MA | 52W_HIGH_PROXI | 4Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,4,ADAPTIVE_STRUCTURAL,8.16,-0.86,-18.61,-0.7,5.92,8.37,13.2,-13.78,6.47,14.5,17.07,2.41,10.8
SIP_0558,SIP_0558: TACTICAL_MA | 52W_HIGH_PROXI | 4Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,4,ADAPTIVE_STRUCTURAL,8.15,-0.98,-18.72,-0.7,5.92,8.37,13.2,-13.78,6.47,14.5,17.01,2.41,10.7
SIP_0958,SIP_0958: MULTI_ASSET | 52W_HIGH_PROXI | 4Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,4,ADAPTIVE_STRUCTURAL,8.15,-0.98,-18.72,-0.7,5.92,8.37,13.2,-13.78,6.47,14.5,17.01,2.41,10.7
SIP_0758,SIP_0758: MOMENTUM_RO | 52W_HIGH_PROXI | 4Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,4,ADAPTIVE_STRUCTURAL,8.15,-0.98,-18.72,-0.7,5.92,8.37,13.2,-13.78,6.47,14.5,17.01,2.41,10.7
SIP_0773,SIP_0773: MOMENTUM_RO | 52W_HIGH_PROXI | 8Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,8,ADAPTIVE_STRUCTURAL,8.13,5.62,-12.13,4.1,1.4,3.85,3.1,-13.06,7.19,14.5,14.16,2.77,7.2
SIP_0573,SIP_0573: TACTICAL_MA | 52W_HIGH_PROXI | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,8,ADAPTIVE_STRUCTURAL,8.13,5.62,-12.13,4.1,1.4,3.85,3.1,-13.06,7.19,14.5,14.16,2.77,7.2
SIP_0973,SIP_0973: MULTI_ASSET | 52W_HIGH_PROXI | 8Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,8,ADAPTIVE_STRUCTURAL,8.13,5.62,-12.13,4.1,1.4,3.85,3.1,-13.06,7.19,14.5,14.16,2.77,7.2
SIP_0056,SIP_0056: PURE_STOCKS | MOM_HURDLE_20 | 4Stk | VAN_THARP_3T,PURE_STOCKS,MOM_HURDLE_20,4,VAN_THARP_3TIER,8.12,-6.63,-24.38,-5.1,14.49,16.94,33.4,-16.89,3.36,14.5,13.83,0.36,13.4
SIP_0940,SIP_0940: MULTI_ASSET | MULTI_LOOKBACK | 5Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,5,TIME_DECAY_MOMENTUM,8.08,-0.95,-18.7,-0.7,6.31,8.76,14.1,-19.77,0.48,14.5,16.15,1.9,13.0
SIP_0740,SIP_0740: MOMENTUM_RO | MULTI_LOOKBACK | 5Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,5,TIME_DECAY_MOMENTUM,8.08,-0.95,-18.7,-0.7,6.31,8.76,14.1,-19.77,0.48,14.5,16.15,1.9,13.0
SIP_0540,SIP_0540: TACTICAL_MA | MULTI_LOOKBACK | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,5,TIME_DECAY_MOMENTUM,8.08,-0.95,-18.7,-0.7,6.31,8.76,14.1,-19.77,0.48,14.5,16.15,1.9,13.0
SIP_0335,SIP_0335: TACTICAL_MA | MULTI_LOOKBACK | 4Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,4,TIME_DECAY_MOMENTUM,8.03,-1.05,-18.79,-0.8,10.57,13.02,24.0,-21.72,-1.47,14.5,10.78,1.73,16.3
SIP_0606,SIP_0606: MOMENTUM_RO | CLENOW_MOMENTU | 4Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,4,VAN_THARP_3TIER,8.0,2.85,-14.9,2.1,7.23,9.68,16.2,-16.55,3.7,14.5,9.73,0.36,8.4
SIP_0406,SIP_0406: TACTICAL_MA | CLENOW_MOMENTU | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,4,VAN_THARP_3TIER,8.0,2.85,-14.9,2.1,7.23,9.68,16.2,-16.55,3.7,14.5,9.73,0.36,8.4
SIP_0806,SIP_0806: MULTI_ASSET | CLENOW_MOMENTU | 4Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,4,VAN_THARP_3TIER,8.0,2.85,-14.9,2.1,7.23,9.68,16.2,-16.55,3.7,14.5,9.73,0.36,8.4
SIP_0451,SIP_0451: TACTICAL_MA | MOM_HURDLE_20 | 3Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MOM_HURDLE_20,3,VAN_THARP_3TIER,7.99,-6.04,-23.79,-4.6,9.0,11.45,20.3,-17.5,2.75,14.5,19.21,0.32,14.8
SIP_0851,SIP_0851: MULTI_ASSET | MOM_HURDLE_20 | 3Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_20,3,VAN_THARP_3TIER,7.99,-6.04,-23.79,-4.6,9.0,11.45,20.3,-17.5,2.75,14.5,19.21,0.32,14.8
SIP_0651,SIP_0651: MOMENTUM_RO | MOM_HURDLE_20 | 3Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,3,VAN_THARP_3TIER,7.99,-6.04,-23.79,-4.6,9.0,11.45,20.3,-17.5,2.75,14.5,19.21,0.32,14.8
SIP_0420,SIP_0420: TACTICAL_MA | CLENOW_MOMENTU | 6Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,6,TIME_DECAY_MOMENTUM,7.92,0.54,-17.2,0.4,4.74,7.19,10.5,-17.54,2.71,14.5,15.41,1.71,12.4
SIP_0620,SIP_0620: MOMENTUM_RO | CLENOW_MOMENTU | 6Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,6,TIME_DECAY_MOMENTUM,7.92,0.54,-17.2,0.4,4.74,7.19,10.5,-17.54,2.71,14.5,15.41,1.71,12.4
SIP_0820,SIP_0820: MULTI_ASSET | CLENOW_MOMENTU | 6Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,6,TIME_DECAY_MOMENTUM,7.92,0.54,-17.2,0.4,4.74,7.19,10.5,-17.54,2.71,14.5,15.41,1.71,12.4
SIP_0949,SIP_0949: MULTI_ASSET | MULTI_LOOKBACK | 8Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,8,DYNAMIC_ATR,7.9,1.71,-16.04,1.3,5.51,7.96,12.3,-15.96,4.29,14.5,12.78,1.7,9.2
SIP_0749,SIP_0749: MOMENTUM_RO | MULTI_LOOKBACK | 8Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,8,DYNAMIC_ATR,7.9,1.71,-16.04,1.3,5.51,7.96,12.3,-15.96,4.29,14.5,12.78,1.7,9.2
SIP_0549,SIP_0549: TACTICAL_MA | MULTI_LOOKBACK | 8Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,8,DYNAMIC_ATR,7.9,1.71,-16.04,1.3,5.51,7.96,12.3,-15.96,4.29,14.5,12.78,1.7,9.2
SIP_0362,SIP_0362: TACTICAL_MA | 52W_HIGH_PROXI | 5Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,5,SMART_STEPLADDER,7.88,3.1,-14.65,2.3,-0.29,2.16,-0.6,-13.94,6.31,14.5,18.18,2.59,11.2
SIP_0113,SIP_0113: PURE_STOCKS | MOM_HURDLE_40 | 5Stk | ADAPTIVE_STR,PURE_STOCKS,MOM_HURDLE_40,5,ADAPTIVE_STRUCTURAL,7.87,39.04,21.29,26.4,10.37,12.82,23.5,-10.36,9.89,-41.6,18.74,1.83,8.5
SIP_0167,SIP_0167: PURE_STOCKS | 52W_HIGH_PROXI | 6Stk | SMART_STEPLA,PURE_STOCKS,52W_HIGH_PROXIMITY,6,SMART_STEPLADDER,7.87,1.96,-15.79,1.5,0.55,3.0,1.2,-14.26,5.99,14.5,18.49,2.58,11.5
SIP_0348,SIP_0348: TACTICAL_MA | MULTI_LOOKBACK | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,8,ADAPTIVE_STRUCTURAL,7.8,1.68,-16.06,1.2,3.82,6.27,8.5,-15.96,4.29,14.5,14.58,1.64,9.8
SIP_0286,SIP_0286: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_30,5,VAN_THARP_3TIER,7.79,-9.52,-27.27,-7.4,11.94,14.39,27.2,-16.32,3.93,14.5,19.43,0.28,9.6
SIP_0110,SIP_0110: PURE_STOCKS | MOM_HURDLE_40 | 4Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_40,4,TIME_DECAY_MOMENTUM,7.78,31.38,13.64,21.6,15.21,17.66,35.1,-7.52,12.73,-31.7,10.7,2.18,7.1
SIP_0104,SIP_0104: PURE_STOCKS | MOM_HURDLE_40 | 3Stk | DYNAMIC_ATR,PURE_STOCKS,MOM_HURDLE_40,3,DYNAMIC_ATR,7.75,35.51,17.76,24.2,15.51,17.96,35.8,-10.89,9.36,-43.4,17.34,2.93,8.9
SIP_0935,SIP_0935: MULTI_ASSET | MULTI_LOOKBACK | 4Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,4,TIME_DECAY_MOMENTUM,7.72,-1.71,-19.46,-1.3,9.94,12.39,22.5,-21.72,-1.47,14.5,10.88,1.73,16.2
SIP_0735,SIP_0735: MOMENTUM_RO | MULTI_LOOKBACK | 4Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,4,TIME_DECAY_MOMENTUM,7.72,-1.71,-19.46,-1.3,9.94,12.39,22.5,-21.72,-1.47,14.5,10.88,1.73,16.2
SIP_0535,SIP_0535: TACTICAL_MA | MULTI_LOOKBACK | 4Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,4,TIME_DECAY_MOMENTUM,7.72,-1.71,-19.46,-1.3,9.94,12.39,22.5,-21.72,-1.47,14.5,10.88,1.73,16.2
SIP_0142,SIP_0142: PURE_STOCKS | MULTI_LOOKBACK | 6Stk | SMART_STEPLA,PURE_STOCKS,MULTI_LOOKBACK_BLEND,6,SMART_STEPLADDER,7.7,-3.81,-21.56,-2.9,8.07,10.52,18.2,-18.01,2.24,14.5,15.94,1.78,10.0
SIP_0962,SIP_0962: MULTI_ASSET | 52W_HIGH_PROXI | 5Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,5,SMART_STEPLADDER,7.7,2.75,-14.99,2.0,-0.5,1.95,-1.1,-13.94,6.31,14.5,18.06,2.59,11.1
SIP_0562,SIP_0562: TACTICAL_MA | 52W_HIGH_PROXI | 5Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,5,SMART_STEPLADDER,7.7,2.75,-14.99,2.0,-0.5,1.95,-1.1,-13.94,6.31,14.5,18.06,2.59,11.1
SIP_0762,SIP_0762: MOMENTUM_RO | 52W_HIGH_PROXI | 5Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,5,SMART_STEPLADDER,7.7,2.75,-14.99,2.0,-0.5,1.95,-1.1,-13.94,6.31,14.5,18.06,2.59,11.1
SIP_0125,SIP_0125: PURE_STOCKS | MOM_HURDLE_40 | 8Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_40,8,TIME_DECAY_MOMENTUM,7.67,25.46,7.71,17.8,18.18,20.63,42.4,-7.69,12.56,-32.3,13.69,2.55,8.7
SIP_0486,SIP_0486: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MOM_HURDLE_30,5,VAN_THARP_3TIER,7.64,-9.36,-27.11,-7.2,11.14,13.59,25.4,-16.32,3.93,14.5,19.31,0.28,9.4
SIP_0686,SIP_0686: MOMENTUM_RO | MOM_HURDLE_30 | 5Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_30,5,VAN_THARP_3TIER,7.64,-9.36,-27.11,-7.2,11.14,13.59,25.4,-16.32,3.93,14.5,19.31,0.28,9.4
SIP_0886,SIP_0886: MULTI_ASSET | MOM_HURDLE_30 | 5Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_30,5,VAN_THARP_3TIER,7.64,-9.36,-27.11,-7.2,11.14,13.59,25.4,-16.32,3.93,14.5,19.31,0.28,9.4
SIP_0202,SIP_0202: TACTICAL_MA | CLENOW_MOMENTU | 3Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,3,SMART_STEPLADDER,7.63,1.66,-16.09,1.2,8.76,11.21,19.8,-17.96,2.29,14.5,7.55,1.47,14.9
SIP_0115,SIP_0115: PURE_STOCKS | MOM_HURDLE_40 | 5Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_40,5,TIME_DECAY_MOMENTUM,7.6,28.51,10.76,19.8,18.77,21.22,43.9,-8.27,11.98,-34.5,11.34,2.15,8.0
SIP_0367,SIP_0367: TACTICAL_MA | 52W_HIGH_PROXI | 6Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,6,SMART_STEPLADDER,7.59,1.39,-16.36,1.0,0.37,2.82,0.8,-14.26,5.99,14.5,18.18,2.58,11.2
SIP_0767,SIP_0767: MOMENTUM_RO | 52W_HIGH_PROXI | 6Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,6,SMART_STEPLADDER,7.57,1.18,-16.57,0.9,0.5,2.95,1.1,-14.26,5.99,14.5,18.11,2.58,11.1
SIP_0967,SIP_0967: MULTI_ASSET | 52W_HIGH_PROXI | 6Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,6,SMART_STEPLADDER,7.57,1.18,-16.57,0.9,0.5,2.95,1.1,-14.26,5.99,14.5,18.11,2.58,11.1
SIP_0567,SIP_0567: TACTICAL_MA | 52W_HIGH_PROXI | 6Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,6,SMART_STEPLADDER,7.57,1.18,-16.57,0.9,0.5,2.95,1.1,-14.26,5.99,14.5,18.11,2.58,11.1
SIP_0748,SIP_0748: MOMENTUM_RO | MULTI_LOOKBACK | 8Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,8,ADAPTIVE_STRUCTURAL,7.53,0.91,-16.84,0.7,3.51,5.96,7.8,-15.96,4.29,14.5,14.47,1.64,9.7
SIP_0948,SIP_0948: MULTI_ASSET | MULTI_LOOKBACK | 8Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,8,ADAPTIVE_STRUCTURAL,7.53,0.91,-16.84,0.7,3.51,5.96,7.8,-15.96,4.29,14.5,14.47,1.64,9.7
SIP_0548,SIP_0548: TACTICAL_MA | MULTI_LOOKBACK | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,8,ADAPTIVE_STRUCTURAL,7.53,0.91,-16.84,0.7,3.51,5.96,7.8,-15.96,4.29,14.5,14.47,1.64,9.7
SIP_0116,SIP_0116: PURE_STOCKS | MOM_HURDLE_40 | 6Stk | VAN_THARP_3T,PURE_STOCKS,MOM_HURDLE_40,6,VAN_THARP_3TIER,7.51,18.46,0.71,13.1,23.4,25.85,55.5,-8.84,11.41,-36.5,18.79,0.32,7.9
SIP_0119,SIP_0119: PURE_STOCKS | MOM_HURDLE_40 | 6Stk | DYNAMIC_ATR,PURE_STOCKS,MOM_HURDLE_40,6,DYNAMIC_ATR,7.47,17.02,-0.73,12.2,24.79,27.24,59.0,-8.59,11.66,-35.6,17.55,2.46,13.5
SIP_0091,SIP_0091: PURE_STOCKS | MOM_HURDLE_30 | 6Stk | VAN_THARP_3T,PURE_STOCKS,MOM_HURDLE_30,6,VAN_THARP_3TIER,7.47,-11.08,-28.83,-8.6,13.44,15.89,30.8,-15.37,4.88,14.5,18.03,0.36,10.8
SIP_0001,SIP_0001: PURE_STOCKS | CLENOW_MOMENTU | 3Stk | VAN_THARP_3T,PURE_STOCKS,CLENOW_MOMENTUM,3,VAN_THARP_3TIER,7.44,2.22,-15.52,1.7,7.46,9.91,16.7,-17.95,2.3,14.5,7.36,0.43,9.9
SIP_0802,SIP_0802: MULTI_ASSET | CLENOW_MOMENTU | 3Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,3,SMART_STEPLADDER,7.37,0.93,-16.82,0.7,8.36,10.81,18.8,-17.96,2.29,14.5,7.62,1.47,14.8
SIP_0602,SIP_0602: MOMENTUM_RO | CLENOW_MOMENTU | 3Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,3,SMART_STEPLADDER,7.37,0.93,-16.82,0.7,8.36,10.81,18.8,-17.96,2.29,14.5,7.62,1.47,14.8
SIP_0402,SIP_0402: TACTICAL_MA | CLENOW_MOMENTU | 3Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,3,SMART_STEPLADDER,7.37,0.93,-16.82,0.7,8.36,10.81,18.8,-17.96,2.29,14.5,7.62,1.47,14.8
SIP_0281,SIP_0281: TACTICAL_MA | MOM_HURDLE_30 | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_30,4,VAN_THARP_3TIER,7.36,-5.48,-23.23,-4.2,10.2,12.65,23.1,-15.68,4.57,14.5,13.85,0.31,12.1
SIP_0038,SIP_0038: PURE_STOCKS | CLENOW_HIGH_CO | 5Stk | ADAPTIVE_STR,PURE_STOCKS,CLENOW_HIGH_CONVICTION,5,ADAPTIVE_STRUCTURAL,7.34,-7.87,-25.62,-6.0,11.59,14.04,26.4,-13.75,6.5,14.5,15.13,1.9,8.1
SIP_0256,SIP_0256: TACTICAL_MA | MOM_HURDLE_20 | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_20,4,VAN_THARP_3TIER,7.3,-6.87,-24.62,-5.3,11.5,13.95,26.2,-16.89,3.36,14.5,13.85,0.36,12.8
SIP_0318,SIP_0318: TACTICAL_MA | MOM_HURDLE_40 | 6Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MOM_HURDLE_40,6,ADAPTIVE_STRUCTURAL,7.29,34.27,16.52,23.4,10.14,12.59,23.0,-9.47,10.78,-38.6,18.35,1.97,8.4
