id,name,asset_mode,filter,basket_size,exit_protocol,booster,composite_score,full_ret,full_alpha,full_xirr,one_yr_ret,one_yr_alpha,one_yr_xirr,bear_ret,bear_alpha,bear_xirr,bull_ret,full_pr,full_dd
SIP_03150,SIP_03150: TACTICAL_M | MOM_HURDLE_3 | 3Stk | TIME_DECAY | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_35,3,TIME_DECAY_MOMENTUM,STEPUP_10_LIQUID_SWEEP,10.79,6.08,-11.67,4.67,7.52,9.97,16.9,-19.4,0.85,14.5,18.83,1.99,13.41
SIP_07379,SIP_07379: CORE_SATEL | SECTOR_LEAD_ | 3Stk | VAN_THARP_ | STEPUP_20_,CORE_SATELLITE_70_30,SECTOR_LEAD_ALPHA,3,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.79,10.2,-7.55,8.08,5.33,7.78,11.87,-19.27,0.98,14.5,15.56,0.3,9.85
SIP_04664,SIP_04664: MOMENTUM_R | MULTI_LOOKBA | 4Stk | ADAPTIVE_S | STEPUP_20_,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,4,ADAPTIVE_STRUCTURAL,STEPUP_20_PYRAMID,10.79,12.66,-5.09,9.96,7.49,9.94,16.81,-22.21,-1.96,14.5,9.61,1.73,10.62
SIP_03739,SIP_03739: TACTICAL_M | SECTOR_LEAD_ | 8Stk | ADAPTIVE_S | STEPUP_20_,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,8,ADAPTIVE_STRUCTURAL,STEPUP_20_PYRAMID,10.78,6.18,-11.57,4.95,12.37,14.82,28.28,-23.43,-3.18,14.5,12.22,2.35,7.34
SIP_02714,SIP_02714: TACTICAL_M | CLENOW_HIGH_ | 6Stk | ADAPTIVE_S | STEPUP_20_,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,6,ADAPTIVE_STRUCTURAL,STEPUP_20_PYRAMID,10.78,11.51,-6.24,9.08,7.23,9.68,16.22,-14.55,5.7,14.5,11.42,1.74,4.77
SIP_05484,SIP_05484: MULTI_ASSE | MOM_HURDLE_2 | 8Stk | SMART_STEP | STEPUP_20_,MULTI_ASSET_BALANCED,MOM_HURDLE_25,8,SMART_STEPLADDER,STEPUP_20_PYRAMID,10.78,5.34,-12.41,4.29,13.29,15.74,30.46,-21.35,-1.1,14.5,12.2,2.65,9.99
SIP_03620,SIP_03620: TACTICAL_M | 52W_HIGH_PRO | 8Stk | DYNAMIC_AT | STEPUP_10_,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,8,DYNAMIC_ATR,STEPUP_10_LIQUID_SWEEP,10.78,13.21,-4.54,9.95,3.03,5.48,6.68,-13.75,6.5,14.5,15.16,2.92,9.69
SIP_07622,SIP_07622: ASYMMETRIC | CLENOW_MOMEN | 8Stk | TIME_DECAY | STEPUP_10_,ASYMMETRIC_ALPHA_95_5,CLENOW_MOMENTUM,8,TIME_DECAY_MOMENTUM,STEPUP_10_DIP_95,10.78,10.15,-7.6,7.72,4.43,6.88,9.83,-18.33,1.92,14.5,17.27,1.85,12.13
SIP_08436,SIP_08436: ASYMMETRIC | MULTI_LOOKBA | 5Stk | ADAPTIVE_S | FLAT_SIP_N,ASYMMETRIC_ALPHA_95_5,MULTI_LOOKBACK_BLEND,5,ADAPTIVE_STRUCTURAL,FLAT_SIP_NO_DIP,10.78,4.49,-13.26,3.32,10.3,12.75,23.37,-18.57,1.69,14.5,17.63,1.66,9.71
SIP_03443,SIP_03443: TACTICAL_M | MULTI_LOOKBA | 5Stk | DYNAMIC_AT | STEPUP_15_,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,5,DYNAMIC_ATR,STEPUP_15_DIP_95_SKIM,10.78,9.85,-7.9,7.65,7.52,9.97,16.88,-19.06,1.19,14.5,13.55,2.0,11.12
SIP_04083,SIP_04083: MOMENTUM_R | MOM_HURDLE_2 | 6Stk | SMART_STEP | STEPUP_15_,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,6,SMART_STEPLADDER,STEPUP_15_DIP_95_SKIM,10.78,3.14,-14.61,2.49,11.63,14.08,26.52,-18.7,1.55,14.5,17.45,2.34,10.45
SIP_03022,SIP_03022: TACTICAL_M | MOM_HURDLE_3 | 3Stk | TIME_DECAY | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_30,3,TIME_DECAY_MOMENTUM,STEPUP_10_DIP_95,10.78,7.03,-10.72,5.39,6.98,9.43,15.65,-19.33,0.92,14.5,18.16,2.01,12.67
SIP_08503,SIP_08503: ASYMMETRIC | 52W_HIGH_PRO | 3Stk | VAN_THARP_ | STEPUP_15_,ASYMMETRIC_ALPHA_95_5,52W_HIGH_PROXIMITY,3,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,10.78,-4.17,-21.92,-3.38,15.34,17.79,35.42,-20.79,-0.54,14.5,23.08,0.34,11.15
SIP_01608,SIP_01608: TACTICAL_M | MOM_HURDLE_2 | 8Stk | SMART_STEP | STEPUP_15_,TACTICAL_MACRO_90_10,MOM_HURDLE_20,8,SMART_STEPLADDER,STEPUP_15_DIP_95_SKIM,10.78,1.26,-16.49,1.0,14.81,17.26,34.14,-18.79,1.46,14.5,16.05,2.39,9.63
SIP_08034,SIP_08034: ASYMMETRIC | MOM_HURDLE_3 | 4Stk | SMART_STEP | STEPUP_20_,ASYMMETRIC_ALPHA_95_5,MOM_HURDLE_30,4,SMART_STEPLADDER,STEPUP_20_PYRAMID,10.78,12.29,-5.45,9.68,7.19,9.64,16.12,-17.68,2.57,14.5,10.42,2.25,9.67
SIP_06629,SIP_06629: CORE_SATEL | MOM_HURDLE_2 | 3Stk | VAN_THARP_ | STEPUP_20_,CORE_SATELLITE_70_30,MOM_HURDLE_25,3,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.77,9.62,-8.13,7.63,5.33,7.78,11.87,-19.27,0.98,14.5,16.27,0.3,9.9
SIP_09129,SIP_09129: DYNAMIC_RE | MOM_HURDLE_2 | 3Stk | VAN_THARP_ | STEPUP_20_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_25,3,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.77,9.62,-8.13,7.63,5.33,7.78,11.87,-19.27,0.98,14.5,16.27,0.3,9.9
SIP_03964,SIP_03964: MOMENTUM_R | CLENOW_HIGH_ | 6Stk | ADAPTIVE_S | STEPUP_20_,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,6,ADAPTIVE_STRUCTURAL,STEPUP_20_PYRAMID,10.77,10.86,-6.89,8.59,8.11,10.56,18.25,-14.55,5.7,14.5,11.12,1.74,5.97
SIP_01859,SIP_01859: TACTICAL_M | MOM_HURDLE_3 | 8Stk | SMART_STEP | STEPUP_20_,TACTICAL_MACRO_90_10,MOM_HURDLE_30,8,SMART_STEPLADDER,STEPUP_20_PYRAMID,10.77,5.62,-12.12,4.51,12.7,15.15,29.05,-20.32,-0.07,14.5,12.51,2.69,10.21
SIP_08502,SIP_08502: ASYMMETRIC | 52W_HIGH_PRO | 3Stk | VAN_THARP_ | STEPUP_10_,ASYMMETRIC_ALPHA_95_5,52W_HIGH_PROXIMITY,3,VAN_THARP_3TIER,STEPUP_10_DIP_95,10.77,-4.29,-22.03,-3.4,15.34,17.79,35.42,-20.79,-0.54,14.5,23.08,0.34,11.68
SIP_02590,SIP_02590: TACTICAL_M | CLENOW_MOMEN | 6Stk | ADAPTIVE_S | STEPUP_10_,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,6,ADAPTIVE_STRUCTURAL,STEPUP_10_LIQUID_SWEEP,10.76,7.38,-10.37,5.65,9.53,11.98,21.55,-17.66,2.59,14.5,14.42,1.79,8.68
SIP_09929,SIP_09929: DYNAMIC_RE | SECTOR_LEAD_ | 5Stk | VAN_THARP_ | STEPUP_20_,DYNAMIC_REGIME_ROUTER,SECTOR_LEAD_ALPHA,5,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.76,8.63,-9.12,6.86,6.91,9.36,15.49,-20.14,0.12,14.5,15.59,0.29,9.74
SIP_05900,SIP_05900: MULTI_ASSE | MULTI_LOOKBA | 3Stk | TIME_DECAY | STEPUP_10_,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,3,TIME_DECAY_MOMENTUM,STEPUP_10_LIQUID_SWEEP,10.76,2.86,-14.88,2.22,15.16,17.61,34.98,-22.51,-2.26,14.5,13.4,1.52,17.71
SIP_08571,SIP_08571: ASYMMETRIC | 52W_HIGH_PRO | 5Stk | TIME_DECAY | FLAT_SIP_N,ASYMMETRIC_ALPHA_95_5,52W_HIGH_PROXIMITY,5,TIME_DECAY_MOMENTUM,FLAT_SIP_NO_DIP,10.76,6.93,-10.82,5.09,6.22,8.67,13.9,-13.59,6.66,14.5,19.57,2.56,12.22
SIP_04087,SIP_04087: MOMENTUM_R | MOM_HURDLE_2 | 6Stk | ADAPTIVE_S | STEPUP_10_,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,6,ADAPTIVE_STRUCTURAL,STEPUP_10_DIP_95,10.76,4.17,-13.58,3.23,10.74,13.19,24.39,-17.89,2.36,14.5,17.18,2.02,10.67
SIP_09179,SIP_09179: DYNAMIC_RE | MOM_HURDLE_2 | 5Stk | VAN_THARP_ | STEPUP_20_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_25,5,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.76,8.63,-9.12,6.86,6.91,9.36,15.49,-20.14,0.12,14.5,15.59,0.29,9.74
SIP_06679,SIP_06679: CORE_SATEL | MOM_HURDLE_2 | 5Stk | VAN_THARP_ | STEPUP_20_,CORE_SATELLITE_70_30,MOM_HURDLE_25,5,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.76,8.63,-9.12,6.86,6.91,9.36,15.49,-20.14,0.12,14.5,15.59,0.29,9.74
SIP_07429,SIP_07429: CORE_SATEL | SECTOR_LEAD_ | 5Stk | VAN_THARP_ | STEPUP_20_,CORE_SATELLITE_70_30,SECTOR_LEAD_ALPHA,5,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.76,8.63,-9.12,6.86,6.91,9.36,15.49,-20.14,0.12,14.5,15.59,0.29,9.74
SIP_01966,SIP_01966: TACTICAL_M | MOM_HURDLE_3 | 6Stk | DYNAMIC_AT | FLAT_SIP_N,TACTICAL_MACRO_90_10,MOM_HURDLE_35,6,DYNAMIC_ATR,FLAT_SIP_NO_DIP,10.76,4.7,-13.04,3.48,11.01,13.46,25.03,-14.5,5.75,14.5,16.37,2.53,12.16
SIP_04825,SIP_04825: MOMENTUM_R | 52W_HIGH_PRO | 5Stk | TIME_DECAY | STEPUP_10_,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,5,TIME_DECAY_MOMENTUM,STEPUP_10_LIQUID_SWEEP,10.76,8.57,-9.18,6.55,3.35,5.8,7.41,-13.14,7.11,14.5,20.57,2.56,11.29
SIP_03832,SIP_03832: MOMENTUM_R | CLENOW_MOMEN | 6Stk | SMART_STEP | STEPUP_10_,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,6,SMART_STEPLADDER,STEPUP_10_DIP_95,10.75,7.24,-10.51,5.55,9.44,11.89,21.34,-17.34,2.91,14.5,14.66,1.84,11.71
SIP_05088,SIP_05088: MULTI_ASSE | CLENOW_MOMEN | 6Stk | ADAPTIVE_S | STEPUP_15_,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,6,ADAPTIVE_STRUCTURAL,STEPUP_15_DIP_95_SKIM,10.75,7.88,-9.86,6.16,9.28,11.73,20.98,-18.13,2.12,14.5,13.8,1.79,8.24
SIP_03748,SIP_03748: TACTICAL_M | SECTOR_LEAD_ | 8Stk | TIME_DECAY | STEPUP_15_,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,8,TIME_DECAY_MOMENTUM,STEPUP_15_DIP_95_SKIM,10.75,9.28,-8.47,7.22,8.53,10.98,19.23,-18.58,1.67,14.5,12.89,2.4,12.23
SIP_05328,SIP_05328: MULTI_ASSE | MOM_HURDLE_2 | 6Stk | VAN_THARP_ | STEPUP_15_,MULTI_ASSET_BALANCED,MOM_HURDLE_20,6,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,10.75,-0.96,-18.71,-0.77,16.16,18.61,37.43,-17.81,2.44,14.5,17.31,0.4,7.14
SIP_00865,SIP_00865: PURE_STOCK | MOM_HURDLE_4 | 8Stk | ADAPTIVE_S | STEPUP_10_,PURE_STOCKS,MOM_HURDLE_40,8,ADAPTIVE_STRUCTURAL,STEPUP_10_LIQUID_SWEEP,10.75,39.49,21.74,27.84,14.42,16.87,33.2,-8.47,11.78,-35.17,19.12,2.04,6.49
SIP_03046,SIP_03046: TACTICAL_M | MOM_HURDLE_3 | 4Stk | TIME_DECAY | FLAT_SIP_N,TACTICAL_MACRO_80_20,MOM_HURDLE_30,4,TIME_DECAY_MOMENTUM,FLAT_SIP_NO_DIP,10.75,14.74,-3.01,10.59,5.48,7.93,12.21,-16.17,4.08,14.5,10.82,2.18,12.28
SIP_00696,SIP_00696: PURE_STOCK | MOM_HURDLE_3 | 5Stk | TIME_DECAY | FLAT_SIP_N,PURE_STOCKS,MOM_HURDLE_35,5,TIME_DECAY_MOMENTUM,FLAT_SIP_NO_DIP,10.75,13.47,-4.28,9.71,6.27,8.72,14.01,-16.74,3.51,14.5,11.34,2.13,14.12
SIP_04626,SIP_04626: MOMENTUM_R | MULTI_LOOKBA | 3Stk | VAN_THARP_ | FLAT_SIP_N,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,3,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,10.75,4.47,-13.28,3.31,13.58,16.03,31.17,-23.08,-2.82,14.5,13.42,0.3,15.27
SIP_00930,SIP_00930: PURE_STOCK | MULTI_LOOKBA | 5Stk | VAN_THARP_ | STEPUP_10_,PURE_STOCKS,MULTI_LOOKBACK_BLEND,5,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,10.75,2.93,-14.82,2.28,10.47,12.92,23.77,-18.62,1.63,14.5,19.13,0.33,10.19
SIP_08382,SIP_08382: ASYMMETRIC | MULTI_LOOKBA | 3Stk | SMART_STEP | STEPUP_10_,ASYMMETRIC_ALPHA_95_5,MULTI_LOOKBACK_BLEND,3,SMART_STEPLADDER,STEPUP_10_DIP_95,10.74,4.63,-13.11,3.58,13.85,16.3,31.82,-23.01,-2.76,14.5,12.57,1.64,17.12
SIP_06615,SIP_06615: CORE_SATEL | MOM_HURDLE_2 | 8Stk | ADAPTIVE_S | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_20,8,ADAPTIVE_STRUCTURAL,STEPUP_10_LIQUID_SWEEP,10.74,5.69,-12.06,4.38,9.6,12.05,21.72,-20.6,-0.35,14.5,16.49,2.39,6.6
SIP_05646,SIP_05646: MULTI_ASSE | MOM_HURDLE_3 | 3Stk | TIME_DECAY | FLAT_SIP_N,MULTI_ASSET_BALANCED,MOM_HURDLE_35,3,TIME_DECAY_MOMENTUM,FLAT_SIP_NO_DIP,10.74,6.58,-11.17,4.84,7.59,10.04,17.05,-19.9,0.35,14.5,18.17,1.99,14.62
SIP_06209,SIP_06209: MULTI_ASSE | SECTOR_LEAD_ | 6Stk | SMART_STEP | STEPUP_20_,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,6,SMART_STEPLADDER,STEPUP_20_PYRAMID,10.74,7.31,-10.43,5.84,9.8,12.25,22.18,-20.48,-0.23,14.5,13.67,2.48,10.13
SIP_06672,SIP_06672: CORE_SATEL | MOM_HURDLE_2 | 4Stk | TIME_DECAY | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_25,4,TIME_DECAY_MOMENTUM,STEPUP_10_DIP_95,10.74,14.22,-3.52,10.69,5.25,7.7,11.7,-15.56,4.69,14.5,10.86,2.24,13.24
SIP_02830,SIP_02830: TACTICAL_M | MOM_HURDLE_2 | 6Stk | VAN_THARP_ | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_20,6,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,10.74,-0.84,-18.59,-0.66,15.58,18.03,36.01,-17.21,3.04,14.5,17.83,0.4,6.4
SIP_02148,SIP_02148: TACTICAL_M | MULTI_LOOKBA | 3Stk | TIME_DECAY | STEPUP_15_,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,3,TIME_DECAY_MOMENTUM,STEPUP_15_DIP_95_SKIM,10.74,2.95,-14.8,2.34,15.53,17.98,35.88,-23.01,-2.76,14.5,12.63,1.52,17.25
SIP_05504,SIP_05504: MULTI_ASSE | MOM_HURDLE_3 | 3Stk | VAN_THARP_ | STEPUP_20_,MULTI_ASSET_BALANCED,MOM_HURDLE_30,3,VAN_THARP_3TIER,STEPUP_20_PYRAMID,10.74,5.74,-12.01,4.6,9.25,11.7,20.9,-19.27,0.98,14.5,16.52,0.3,11.74
SIP_09172,SIP_09172: DYNAMIC_RE | MOM_HURDLE_2 | 4Stk | TIME_DECAY | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_25,4,TIME_DECAY_MOMENTUM,STEPUP_10_DIP_95,10.74,14.22,-3.52,10.69,5.25,7.7,11.7,-15.56,4.69,14.5,10.86,2.24,13.24
SIP_09115,SIP_09115: DYNAMIC_RE | MOM_HURDLE_2 | 8Stk | ADAPTIVE_S | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_20,8,ADAPTIVE_STRUCTURAL,STEPUP_10_LIQUID_SWEEP,10.74,5.69,-12.06,4.38,9.6,12.05,21.72,-20.6,-0.35,14.5,16.49,2.39,6.6
SIP_04121,SIP_04121: MOMENTUM_R | MOM_HURDLE_2 | 8Stk | TIME_DECAY | FLAT_SIP_N,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,8,TIME_DECAY_MOMENTUM,FLAT_SIP_NO_DIP,10.74,9.81,-7.94,7.14,8.51,10.96,19.17,-18.14,2.11,14.5,12.99,2.27,12.21
SIP_06342,SIP_06342: CORE_SATEL | CLENOW_MOMEN | 6Stk | DYNAMIC_AT | STEPUP_10_,CORE_SATELLITE_70_30,CLENOW_MOMENTUM,6,DYNAMIC_ATR,STEPUP_10_DIP_95,10.73,11.84,-5.91,8.95,7.64,10.09,17.17,-17.67,2.58,14.5,10.89,2.24,11.24
