id,name,entry_mode,slots,pyramid,exit_mode,defense_mode,composite_score,worst_bear_ret,worst_bear_xirr,worst_bear_pr,chop_ret,chop_xirr,chop_pr,bull_ret,avg_ret,cycle_ret,cycle_alpha,cycle_xirr,cycle_pr,cycle_pf,cycle_dd,cycle_wr
SW_01683,SW_01683: MULTI_LOOK | 6Sl | LIVERMOR | SCALPER_TI | REGIME_S,MULTI_LOOKBACK_HYPER,6,LIVERMORE_50,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP,35.19,-10.22,-19.53,0.7,15.09,85.5,1.24,59.48,16.75,34.09,40.66,34.09,0.98,1.33,15.2,57.1
SW_09155,SW_09155: MULTI_FACT | 3Sl | AGGRESSI | MOMENTUM_E | COMPREHE,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS,35.16,-23.1,-41.12,0.56,22.07,140.38,0.81,26.24,25.51,24.12,30.68,24.12,0.82,1.18,22.69,61.6
SW_09153,SW_09153: MULTI_FACT | 3Sl | AGGRESSI | MOMENTUM_E | REGIME_S,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP,35.16,-23.1,-41.12,0.56,22.07,140.38,0.81,26.24,25.51,24.12,30.68,24.12,0.82,1.18,22.69,61.6
SW_00416,SW_00416: MULTI_LOOK | 5Sl | NONE | ASYMMETRIC | RAW_EXEC,MULTI_LOOKBACK,5,NONE,ASYMMETRIC_RUNNER,RAW_EXECUTION,35.1,-22.48,-40.16,0.58,20.56,127.59,0.87,42.96,26.26,20.29,26.85,20.29,0.86,1.14,26.92,57.0
SW_06457,SW_06457: SECTOR_LEA | 5Sl | CONSERVA | ASYMMETRIC | REGIME_S,SECTOR_LEAD_RS,5,CONSERVATIVE_25,ASYMMETRIC_RUNNER,REGIME_SHIELD_50,35.08,-7.54,-14.62,0.86,15.45,88.09,0.7,56.85,25.59,16.89,23.45,16.89,0.68,1.22,17.17,64.7
SW_01551,SW_01551: MULTI_LOOK | 5Sl | AGGRESSI | MOMENTUM_E | RAW_EXEC,MULTI_LOOKBACK_HYPER,5,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,RAW_EXECUTION,35.08,-6.89,-13.41,0.48,14.81,83.54,0.96,49.73,21.26,34.43,41.0,34.43,0.76,1.38,19.86,64.1
SW_01554,SW_01554: MULTI_LOOK | 5Sl | AGGRESSI | MOMENTUM_E | TIME_DEC,MULTI_LOOKBACK_HYPER,5,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,TIME_DECAY_STOP_7D,35.08,-6.89,-13.41,0.48,14.81,83.54,0.96,49.73,21.26,34.43,41.0,34.43,0.76,1.38,19.86,64.1
SW_00887,SW_00887: MULTI_LOOK | 8Sl | LIVERMOR | THREE_TIER | REGIME_S,MULTI_LOOKBACK,8,LIVERMORE_50,THREE_TIER_STANDARD,REGIME_SHIELD_50,35.07,-10.63,-20.28,0.7,16.21,93.57,1.07,58.01,15.4,24.2,30.77,24.2,0.85,1.25,16.5,60.2
SW_06672,SW_06672: SECTOR_LEA | 6Sl | CONSERVA | MOMENTUM_E | REGIME_S,SECTOR_LEAD_RS,6,CONSERVATIVE_25,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,35.01,-7.02,-13.66,0.7,15.49,88.4,0.75,44.07,23.12,32.66,39.22,32.66,0.7,1.57,16.7,69.9
SW_09637,SW_09637: MULTI_FACT | 6Sl | NONE | SUPER_RUNN | REGIME_S,MULTI_FACTOR_APEX,6,NONE,SUPER_RUNNER_15X,REGIME_SHIELD_50,35.01,-10.31,-19.7,0.68,17.15,100.6,0.88,38.52,16.84,36.0,42.56,36.0,0.79,1.48,13.93,64.3
SW_06827,SW_06827: SECTOR_LEA | 8Sl | NONE | CHANDELIER | REGIME_S,SECTOR_LEAD_RS,8,NONE,CHANDELIER_RUNNER,REGIME_SHIELD_50,35.0,-14.04,-26.3,0.61,15.72,90.03,0.79,63.19,21.34,30.87,37.43,30.87,0.75,1.51,12.89,66.4
SW_01685,SW_01685: MULTI_LOOK | 6Sl | LIVERMOR | SCALPER_TI | COMPREHE,MULTI_LOOKBACK_HYPER,6,LIVERMORE_50,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS,35.0,-9.14,-17.57,0.72,15.48,88.33,1.13,53.85,15.07,32.84,39.4,32.84,0.95,1.31,14.72,58.2
SW_06257,SW_06257: SECTOR_LEA | 4Sl | CONSERVA | ASYMMETRIC | REGIME_S,SECTOR_LEAD_RS,4,CONSERVATIVE_25,ASYMMETRIC_RUNNER,REGIME_SHIELD_50,34.99,-11.95,-22.63,0.66,15.02,85.01,0.57,53.36,30.71,38.66,45.22,38.66,0.75,1.57,17.62,66.9
SW_09912,SW_09912: MULTI_FACT | 8Sl | LIVERMOR | MOMENTUM_E | REGIME_S,MULTI_FACTOR_APEX,8,LIVERMORE_50,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,34.98,-13.69,-25.69,0.66,17.48,103.09,1.02,44.62,26.25,29.19,35.75,29.19,0.86,1.4,12.1,62.0
SW_00856,SW_00856: MULTI_LOOK | 8Sl | CONSERVA | ASYMMETRIC | RAW_EXEC,MULTI_LOOKBACK,8,CONSERVATIVE_25,ASYMMETRIC_RUNNER,RAW_EXECUTION,34.95,-11.21,-21.31,0.61,16.6,96.45,0.99,56.15,14.3,23.93,30.49,23.93,0.85,1.22,19.32,58.9
SW_01423,SW_01423: MULTI_LOOK | 5Sl | NONE | REGIME_ADA | REGIME_S,MULTI_LOOKBACK_HYPER,5,NONE,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP,34.93,-6.89,-13.42,0.76,14.54,81.68,0.95,55.28,16.4,32.39,38.95,32.39,0.86,1.38,13.81,60.5
SW_01590,SW_01590: MULTI_LOOK | 5Sl | INVERSE_ | CHANDELIER | COMPREHE,MULTI_LOOKBACK_HYPER,5,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS,34.92,0.43,0.86,0.55,12.52,67.98,0.98,51.45,5.33,39.07,45.64,39.07,0.88,1.68,9.52,65.3
SW_01588,SW_01588: MULTI_LOOK | 5Sl | INVERSE_ | CHANDELIER | REGIME_S,MULTI_LOOKBACK_HYPER,5,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP,34.92,0.43,0.86,0.55,12.52,67.98,0.98,51.45,5.33,39.07,45.64,39.07,0.88,1.68,9.52,65.3
SW_00704,SW_00704: MULTI_LOOK | 6Sl | LIVERMOR | REGIME_ADA | TIME_DEC,MULTI_LOOKBACK,6,LIVERMORE_50,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D,34.91,-14.13,-26.46,0.72,16.11,92.84,0.78,55.95,25.61,32.69,39.25,32.69,0.8,1.34,18.66,62.1
SW_05498,SW_05498: OVERSOLD_S | 5Sl | LIVERMOR | ASYMMETRIC | REGIME_S,OVERSOLD_SPRINGBOARD,5,LIVERMORE_50,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,34.9,-6.54,-12.75,0.86,16.73,97.44,2.07,46.82,2.36,25.17,31.74,25.17,1.21,1.6,10.3,57.3
SW_06188,SW_06188: SECTOR_LEA | 3Sl | INVERSE_ | CHANDELIER | REGIME_S,SECTOR_LEAD_RS,3,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP,34.9,-11.71,-22.21,0.48,17.09,100.14,0.61,44.45,20.1,30.97,37.54,30.97,0.77,1.67,14.79,68.8
SW_06190,SW_06190: SECTOR_LEA | 3Sl | INVERSE_ | CHANDELIER | COMPREHE,SECTOR_LEAD_RS,3,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS,34.9,-11.71,-22.21,0.48,17.09,100.14,0.61,44.45,20.1,30.97,37.54,30.97,0.77,1.67,14.79,68.8
SW_01327,SW_01327: MULTI_LOOK | 4Sl | AGGRESSI | THREE_TIER | REGIME_S,MULTI_LOOKBACK_HYPER,4,AGGRESSIVE_75,THREE_TIER_STANDARD,REGIME_SHIELD_50,34.9,-17.4,-31.98,0.47,15.23,86.56,1.02,72.88,16.98,37.27,43.84,37.27,0.92,1.39,18.68,60.6
SW_01332,SW_01332: MULTI_LOOK | 4Sl | AGGRESSI | THREE_TIER | REGIME_S,MULTI_LOOKBACK_HYPER,4,AGGRESSIVE_75,THREE_TIER_WIDE,REGIME_SHIELD_50,34.89,-16.31,-30.16,0.43,15.16,86.01,1.07,67.18,19.51,40.44,47.0,40.44,1.01,1.39,20.53,57.5
SW_01840,SW_01840: MULTI_LOOK | 8Sl | NONE | SUPER_RUNN | COMPREHE,MULTI_LOOKBACK_HYPER,8,NONE,SUPER_RUNNER_15X,COMPREHENSIVE_FORTRESS,34.89,1.1,2.23,0.58,13.77,76.36,0.84,41.58,4.71,35.75,42.31,35.75,0.72,1.52,14.68,67.4
SW_01838,SW_01838: MULTI_LOOK | 8Sl | NONE | SUPER_RUNN | REGIME_S,MULTI_LOOKBACK_HYPER,8,NONE,SUPER_RUNNER_15X,REGIME_SHIELD_AND_SWEEP,34.89,1.1,2.23,0.58,13.77,76.36,0.84,41.58,4.71,35.75,42.31,35.75,0.72,1.52,14.68,67.4
SW_00462,SW_00462: MULTI_LOOK | 5Sl | CONSERVA | REGIME_ADA | REGIME_S,MULTI_LOOKBACK,5,CONSERVATIVE_25,REGIME_ADAPTIVE,REGIME_SHIELD_50,34.89,-6.81,-13.25,0.65,12.43,67.37,0.87,67.83,29.0,30.48,37.05,30.48,0.92,1.32,20.98,57.9
SW_00735,SW_00735: MULTI_LOOK | 6Sl | AGGRESSI | THREE_TIER | COMPREHE,MULTI_LOOKBACK,6,AGGRESSIVE_75,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS,34.87,-14.33,-26.8,0.64,16.56,96.15,0.88,49.22,27.48,35.32,41.89,35.32,0.87,1.33,16.54,60.5
SW_01097,SW_01097: MULTI_LOOK | 3Sl | LIVERMOR | ASYMMETRIC | REGIME_S,MULTI_LOOKBACK_HYPER,3,LIVERMORE_50,ASYMMETRIC_RUNNER,REGIME_SHIELD_50,34.87,-8.66,-16.7,0.44,7.8,39.16,0.91,71.2,13.1,90.35,96.92,90.35,1.05,2.24,15.13,68.1
SW_00733,SW_00733: MULTI_LOOK | 6Sl | AGGRESSI | THREE_TIER | REGIME_S,MULTI_LOOKBACK,6,AGGRESSIVE_75,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP,34.87,-14.33,-26.8,0.64,16.56,96.15,0.88,49.22,27.48,35.32,41.89,35.32,0.87,1.33,16.54,60.5
SW_01322,SW_01322: MULTI_LOOK | 4Sl | AGGRESSI | SCALPER_TI | REGIME_S,MULTI_LOOKBACK_HYPER,4,AGGRESSIVE_75,SCALPER_TIGHT,REGIME_SHIELD_50,34.86,-17.26,-31.75,0.58,17.39,102.42,1.39,47.38,32.1,34.1,40.66,34.1,1.02,1.28,18.43,55.9
SW_00503,SW_00503: MULTI_LOOK | 5Sl | LIVERMOR | REGIME_ADA | REGIME_S,MULTI_LOOKBACK,5,LIVERMORE_50,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP,34.85,-5.8,-11.35,0.71,11.8,63.34,0.81,55.77,36.87,43.94,50.5,43.94,0.91,1.47,16.94,60.2
SW_01290,SW_01290: MULTI_LOOK | 4Sl | LIVERMOR | THREE_TIER | COMPREHE,MULTI_LOOKBACK_HYPER,4,LIVERMORE_50,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,34.84,-16.2,-29.99,0.43,13.91,77.28,0.57,78.67,18.09,39.92,46.48,39.92,0.85,1.41,16.8,62.9
SW_01485,SW_01485: MULTI_LOOK | 5Sl | LIVERMOR | SCALPER_TI | COMPREHE,MULTI_LOOKBACK_HYPER,5,LIVERMORE_50,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS,34.84,-16.64,-30.71,0.58,18.18,108.46,1.19,48.25,13.26,33.19,39.75,33.19,0.9,1.3,15.67,58.9
SW_01210,SW_01210: MULTI_LOOK | 4Sl | NONE | THREE_TIER | COMPREHE,MULTI_LOOKBACK_HYPER,4,NONE,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,34.83,-12.74,-24.02,0.66,14.79,83.43,0.84,61.75,24.97,35.61,42.18,35.61,0.86,1.32,15.68,60.5
SW_09187,SW_09187: MULTI_FACT | 3Sl | INVERSE_ | CHANDELIER | REGIME_S,MULTI_FACTOR_APEX,3,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,REGIME_SHIELD_50,34.8,-10.9,-20.76,0.77,19.52,119.09,1.26,28.33,21.36,16.47,23.04,16.47,0.92,1.22,15.62,59.6
SW_06749,SW_06749: SECTOR_LEA | 6Sl | AGGRESSI | CHANDELIER | TIME_DEC,SECTOR_LEAD_RS,6,AGGRESSIVE_75,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D,34.8,-15.56,-28.91,0.57,15.17,86.12,0.83,67.77,23.87,33.44,40.0,33.44,0.73,1.51,19.43,67.0
SW_06746,SW_06746: SECTOR_LEA | 6Sl | AGGRESSI | CHANDELIER | RAW_EXEC,SECTOR_LEAD_RS,6,AGGRESSIVE_75,CHANDELIER_RUNNER,RAW_EXECUTION,34.8,-15.56,-28.91,0.57,15.17,86.12,0.83,67.77,23.87,33.44,40.0,33.44,0.73,1.51,19.43,67.0
SW_00209,SW_00209: MULTI_LOOK | 4Sl | NONE | THREE_TIER | TIME_DEC,MULTI_LOOKBACK,4,NONE,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D,34.8,-19.58,-35.56,0.6,18.92,114.22,0.85,43.49,27.39,29.95,36.51,29.95,0.78,1.24,24.45,61.6
SW_09189,SW_09189: MULTI_FACT | 3Sl | INVERSE_ | CHANDELIER | TIME_DEC,MULTI_FACTOR_APEX,3,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D,34.79,-16.24,-30.04,0.57,20.07,123.52,1.34,28.33,27.11,23.71,30.27,23.71,0.92,1.36,14.64,60.0
SW_09186,SW_09186: MULTI_FACT | 3Sl | INVERSE_ | CHANDELIER | RAW_EXEC,MULTI_FACTOR_APEX,3,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,RAW_EXECUTION,34.79,-16.24,-30.04,0.57,20.07,123.52,1.34,28.33,27.11,23.71,30.27,23.71,0.92,1.36,14.64,60.0
SW_00858,SW_00858: MULTI_LOOK | 8Sl | CONSERVA | ASYMMETRIC | REGIME_S,MULTI_LOOKBACK,8,CONSERVATIVE_25,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,34.78,-8.06,-15.59,0.61,15.35,87.4,0.85,57.49,13.21,25.36,31.93,25.36,0.84,1.26,15.55,60.0
SW_00482,SW_00482: MULTI_LOOK | 5Sl | LIVERMOR | SCALPER_TI | REGIME_S,MULTI_LOOKBACK,5,LIVERMORE_50,SCALPER_TIGHT,REGIME_SHIELD_50,34.71,-10.84,-20.66,0.75,13.89,77.17,1.15,56.63,33.35,39.79,46.35,39.79,1.08,1.39,15.37,56.0
SW_01893,SW_01893: MULTI_LOOK | 8Sl | LIVERMOR | THREE_TIER | REGIME_S,MULTI_LOOKBACK_HYPER,8,LIVERMORE_50,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP,34.71,-3.14,-6.24,0.58,11.71,62.75,0.84,64.98,16.08,35.38,41.95,35.38,0.89,1.44,15.43,61.8
SW_01895,SW_01895: MULTI_LOOK | 8Sl | LIVERMOR | THREE_TIER | COMPREHE,MULTI_LOOKBACK_HYPER,8,LIVERMORE_50,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS,34.71,-3.14,-6.24,0.58,11.71,62.75,0.84,64.98,16.08,35.38,41.95,35.38,0.89,1.44,15.43,61.8
SW_09152,SW_09152: MULTI_FACT | 3Sl | AGGRESSI | MOMENTUM_E | REGIME_S,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,34.71,-24.03,-42.55,0.54,21.61,136.4,0.81,25.07,24.84,32.62,39.18,32.62,0.82,1.32,23.28,63.3
SW_00850,SW_00850: MULTI_LOOK | 8Sl | CONSERVA | THREE_TIER | COMPREHE,MULTI_LOOKBACK,8,CONSERVATIVE_25,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,34.7,-11.28,-21.45,0.71,17.25,101.32,0.98,48.36,11.64,26.54,33.1,26.54,0.78,1.26,15.41,61.9
SW_01538,SW_01538: MULTI_LOOK | 5Sl | AGGRESSI | ASYMMETRIC | REGIME_S,MULTI_LOOKBACK_HYPER,5,AGGRESSIVE_75,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,34.7,-13.38,-25.14,0.5,14.48,81.27,0.75,60.75,11.34,51.02,57.58,51.02,0.99,1.59,16.86,60.9
SW_00207,SW_00207: MULTI_LOOK | 4Sl | NONE | THREE_TIER | REGIME_S,MULTI_LOOKBACK,4,NONE,THREE_TIER_STANDARD,REGIME_SHIELD_50,34.69,-10.93,-20.83,0.6,16.06,92.51,0.9,45.95,36.41,26.66,33.23,26.66,0.83,1.27,19.03,62.2
SW_09100,SW_09100: MULTI_FACT | 3Sl | LIVERMOR | ASYMMETRIC | COMPREHE,MULTI_FACTOR_APEX,3,LIVERMORE_50,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,34.66,-16.26,-30.08,0.68,17.72,104.92,0.84,32.67,39.2,40.1,46.66,40.1,0.97,1.38,15.42,58.6
SW_01732,SW_01732: MULTI_LOOK | 6Sl | AGGRESSI | THREE_TIER | REGIME_S,MULTI_LOOKBACK_HYPER,6,AGGRESSIVE_75,THREE_TIER_WIDE,REGIME_SHIELD_50,34.65,-16.16,-29.92,0.55,16.84,98.29,1.14,61.61,6.76,33.83,40.39,33.83,0.9,1.42,17.12,61.1
SW_00261,SW_00261: MULTI_LOOK | 4Sl | CONSERVA | REGIME_ADA | RAW_EXEC,MULTI_LOOKBACK,4,CONSERVATIVE_25,REGIME_ADAPTIVE,RAW_EXECUTION,34.63,-19.61,-35.61,0.6,13.09,71.78,0.83,84.26,50.54,29.83,36.39,29.83,0.83,1.28,23.59,60.3
SW_01858,SW_01858: MULTI_LOOK | 8Sl | CONSERVA | ASYMMETRIC | REGIME_S,MULTI_LOOKBACK_HYPER,8,CONSERVATIVE_25,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,34.61,-3.78,-7.47,0.81,13.99,77.85,1.02,51.78,10.27,33.47,40.03,33.47,0.89,1.42,12.14,62.1
SW_06250,SW_06250: SECTOR_LEA | 4Sl | CONSERVA | THREE_TIER | COMPREHE,SECTOR_LEAD_RS,4,CONSERVATIVE_25,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,34.59,-10.39,-19.85,0.75,14.53,81.59,0.79,56.51,43.45,23.46,30.02,23.46,0.7,1.27,17.05,65.1
SW_06712,SW_06712: SECTOR_LEA | 6Sl | LIVERMOR | MOMENTUM_E | REGIME_S,SECTOR_LEAD_RS,6,LIVERMORE_50,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,34.56,-5.48,-10.74,0.64,14.82,83.63,0.85,47.17,25.58,26.02,32.58,26.02,0.73,1.4,18.61,65.9
SW_00663,SW_00663: MULTI_LOOK | 6Sl | CONSERVA | REGIME_ADA | REGIME_S,MULTI_LOOKBACK,6,CONSERVATIVE_25,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP,34.56,-7.95,-15.38,0.68,11.8,63.34,0.84,72.1,27.1,34.81,41.38,34.81,0.87,1.38,14.83,60.2
SW_09897,SW_09897: MULTI_FACT | 8Sl | LIVERMOR | ASYMMETRIC | REGIME_S,MULTI_FACTOR_APEX,8,LIVERMORE_50,ASYMMETRIC_RUNNER,REGIME_SHIELD_50,34.56,-10.81,-20.61,0.76,17.23,101.18,1.21,46.38,20.23,21.07,27.64,21.07,0.94,1.25,14.9,56.4
SW_01576,SW_01576: MULTI_LOOK | 5Sl | INVERSE_ | ASYMMETRIC | RAW_EXEC,MULTI_LOOKBACK_HYPER,5,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,RAW_EXECUTION,34.54,0.77,1.56,0.78,14.42,80.81,1.16,36.49,6.2,33.12,39.68,33.12,0.91,1.62,9.9,64.3
SW_06546,SW_06546: SECTOR_LEA | 5Sl | AGGRESSI | CHANDELIER | RAW_EXEC,SECTOR_LEAD_RS,5,AGGRESSIVE_75,CHANDELIER_RUNNER,RAW_EXECUTION,34.52,-20.15,-36.47,0.56,15.9,91.35,0.86,56.36,29.66,49.33,55.89,49.33,0.88,1.67,20.71,65.7
SW_06549,SW_06549: SECTOR_LEA | 5Sl | AGGRESSI | CHANDELIER | TIME_DEC,SECTOR_LEAD_RS,5,AGGRESSIVE_75,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D,34.52,-20.15,-36.47,0.56,15.9,91.35,0.86,56.36,29.66,49.33,55.89,49.33,0.88,1.67,20.71,65.7
SW_01715,SW_01715: MULTI_LOOK | 6Sl | LIVERMOR | MOMENTUM_E | COMPREHE,MULTI_LOOKBACK_HYPER,6,LIVERMORE_50,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS,34.46,-6.42,-12.52,0.48,13.97,77.7,1.03,57.0,13.47,33.71,40.27,33.71,0.81,1.36,15.68,62.4
SW_06708,SW_06708: SECTOR_LEA | 6Sl | LIVERMOR | CHANDELIER | REGIME_S,SECTOR_LEAD_RS,6,LIVERMORE_50,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP,34.46,-5.3,-10.41,0.64,11.39,60.71,0.85,66.79,27.32,35.56,42.13,35.56,0.81,1.5,16.66,64.9
SW_06710,SW_06710: SECTOR_LEA | 6Sl | LIVERMOR | CHANDELIER | COMPREHE,SECTOR_LEAD_RS,6,LIVERMORE_50,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS,34.46,-5.3,-10.41,0.64,11.39,60.71,0.85,66.79,27.32,35.56,42.13,35.56,0.81,1.5,16.66,64.9
SW_01713,SW_01713: MULTI_LOOK | 6Sl | LIVERMOR | MOMENTUM_E | REGIME_S,MULTI_LOOKBACK_HYPER,6,LIVERMORE_50,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP,34.46,-6.42,-12.52,0.48,13.97,77.7,1.03,57.0,13.47,33.71,40.27,33.71,0.81,1.36,15.68,62.4
SW_01552,SW_01552: MULTI_LOOK | 5Sl | AGGRESSI | MOMENTUM_E | REGIME_S,MULTI_LOOKBACK_HYPER,5,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,34.45,-12.22,-23.12,0.48,16.41,95.04,1.02,49.73,20.74,30.78,37.34,30.78,0.79,1.31,19.03,63.2
SW_09684,SW_09684: MULTI_FACT | 6Sl | LIVERMOR | SCALPER_TI | TIME_DEC,MULTI_FACTOR_APEX,6,LIVERMORE_50,SCALPER_TIGHT,TIME_DECAY_STOP_7D,34.43,-21.79,-39.08,0.83,20.85,129.97,1.02,35.97,29.35,17.02,23.58,17.02,0.87,1.14,18.07,56.8
SW_01747,SW_01747: MULTI_LOOK | 6Sl | AGGRESSI | CHANDELIER | REGIME_S,MULTI_LOOKBACK_HYPER,6,AGGRESSIVE_75,CHANDELIER_RUNNER,REGIME_SHIELD_50,34.42,-7.35,-14.27,0.59,11.39,60.67,0.9,73.73,16.68,40.87,47.44,40.87,0.84,1.55,15.3,63.3
SW_01289,SW_01289: MULTI_LOOK | 4Sl | LIVERMOR | THREE_TIER | TIME_DEC,MULTI_LOOKBACK_HYPER,4,LIVERMORE_50,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D,34.4,-18.67,-34.08,0.51,14.28,79.86,0.7,76.69,17.57,43.87,50.44,43.87,0.74,1.47,17.03,66.7
SW_00418,SW_00418: MULTI_LOOK | 5Sl | NONE | ASYMMETRIC | REGIME_S,MULTI_LOOKBACK,5,NONE,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,34.39,-10.09,-19.3,0.56,15.83,90.83,0.84,44.52,25.68,33.44,40.0,33.44,0.85,1.37,20.5,60.7
SW_09877,SW_09877: MULTI_FACT | 8Sl | CONSERVA | SUPER_RUNN | REGIME_S,MULTI_FACTOR_APEX,8,CONSERVATIVE_25,SUPER_RUNNER_15X,REGIME_SHIELD_50,34.37,-10.09,-19.3,0.8,16.48,95.57,1.03,45.37,25.79,24.19,30.75,24.19,0.8,1.34,19.26,64.3
SW_00945,SW_00945: MULTI_LOOK | 8Sl | AGGRESSI | REGIME_ADA | COMPREHE,MULTI_LOOKBACK,8,AGGRESSIVE_75,REGIME_ADAPTIVE,COMPREHENSIVE_FORTRESS,34.36,-9.46,-18.17,0.66,14.46,81.13,0.76,61.69,20.73,27.56,34.12,27.56,0.8,1.32,16.55,60.1
SW_05350,SW_05350: OVERSOLD_S | 4Sl | AGGRESSI | CHANDELIER | COMPREHE,OVERSOLD_SPRINGBOARD,4,AGGRESSIVE_75,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS,34.36,-9.39,-18.03,0.62,16.38,94.83,1.79,49.48,12.34,26.32,32.89,26.32,1.15,1.76,8.61,58.4
SW_00592,SW_00592: MULTI_LOOK | 5Sl | INVERSE_ | MOMENTUM_E | REGIME_S,MULTI_LOOKBACK,5,INVERSE_VOL_SIZING,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,34.36,-6.26,-12.22,0.56,17.09,100.12,0.84,32.45,14.48,27.18,33.75,27.18,0.75,1.47,11.24,64.9
SW_05348,SW_05348: OVERSOLD_S | 4Sl | AGGRESSI | CHANDELIER | REGIME_S,OVERSOLD_SPRINGBOARD,4,AGGRESSIVE_75,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP,34.36,-9.39,-18.03,0.62,16.38,94.83,1.79,49.48,12.34,26.32,32.89,26.32,1.15,1.76,8.61,58.4
SW_06048,SW_06048: SECTOR_LEA | 3Sl | CONSERVA | THREE_TIER | REGIME_S,SECTOR_LEAD_RS,3,CONSERVATIVE_25,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP,34.36,-11.49,-21.82,0.81,13.49,74.48,0.59,65.42,35.12,31.36,37.92,31.36,0.76,1.35,18.78,63.6
SW_00615,SW_00615: MULTI_LOOK | 6Sl | NONE | THREE_TIER | COMPREHE,MULTI_LOOKBACK,6,NONE,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS,34.35,-11.08,-21.08,0.62,16.3,94.3,0.79,46.07,26.02,28.65,35.22,28.65,0.82,1.28,15.85,60.8
SW_00613,SW_00613: MULTI_LOOK | 6Sl | NONE | THREE_TIER | REGIME_S,MULTI_LOOKBACK,6,NONE,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP,34.35,-11.08,-21.08,0.62,16.3,94.3,0.79,46.07,26.02,28.65,35.22,28.65,0.82,1.28,15.85,60.8
SW_09351,SW_09351: MULTI_FACT | 4Sl | AGGRESSI | MOMENTUM_E | RAW_EXEC,MULTI_FACTOR_APEX,4,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,RAW_EXECUTION,34.32,-15.66,-29.07,0.63,20.0,122.99,1.11,18.55,28.46,31.71,38.27,31.71,0.89,1.33,18.58,59.7
